CMDLINE python transppi_timespace.py
MEM 1662.226562 1730779001.8637
MEM 1662.484375 1730779001.9640
MEM 1663.257812 1730779002.0644
MEM 1663.773438 1730779002.1648
MEM 1664.289062 1730779002.2653
MEM 1665.320312 1730779002.3657
MEM 1665.578125 1730779002.4660
MEM 1665.835938 1730779002.5666
MEM 1666.093750 1730779002.6669
MEM 1666.867188 1730779002.7673
MEM 1667.898438 1730779002.8678
MEM 1668.414062 1730779002.9683
MEM 1668.671875 1730779003.0687
MEM 1669.187500 1730779003.1690
MEM 1669.187500 1730779003.2693
MEM 1669.703125 1730779003.3698
MEM 1670.218750 1730779003.4703
MEM 1670.476562 1730779003.5708
MEM 1671.250000 1730779003.6713
MEM 1671.765625 1730779003.7717
MEM 1672.023438 1730779003.8722
MEM 1672.023438 1730779003.9725
MEM 1672.796875 1730779004.0729
MEM 1673.312500 1730779004.1734
MEM 1673.828125 1730779004.2737
MEM 1674.601562 1730779004.3740
MEM 1674.859375 1730779004.4745
MEM 1675.890625 1730779004.5750
MEM 1676.921875 1730779004.6756
MEM 1677.437500 1730779004.7759
MEM 1678.726562 1730779004.8763
MEM 1679.242188 1730779004.9766
MEM 1679.242188 1730779005.0769
MEM 1679.757812 1730779005.1774
MEM 1680.789062 1730779005.2778
MEM 1681.304688 1730779005.3783
MEM 1681.820312 1730779005.4787
MEM 1682.335938 1730779005.5791
MEM 1683.109375 1730779005.6795
MEM 1683.367188 1730779005.7799
MEM 1683.882812 1730779005.8802
MEM 1684.910156 1730779005.9805
MEM 1685.425781 1730779006.0811
MEM 1686.199219 1730779006.1814
MEM 1686.972656 1730779006.2818
MEM 1687.488281 1730779006.3823
MEM 1687.488281 1730779006.4828
MEM 1688.003906 1730779006.5832
MEM 1688.519531 1730779006.6837
MEM 1688.777344 1730779006.7841
MEM 1689.292969 1730779006.8844
MEM 1690.066406 1730779006.9849
MEM 1690.582031 1730779007.0852
MEM 1691.355469 1730779007.1858
MEM 1691.871094 1730779007.2861
MEM 1692.386719 1730779007.3865
MEM 1693.160156 1730779007.4869
MEM 1693.675781 1730779007.5873
MEM 1694.191406 1730779007.6876
MEM 1695.222656 1730779007.7880
MEM 1695.738281 1730779007.8885
MEM 1696.253906 1730779007.9888
MEM 1697.027344 1730779008.0892
MEM 1697.285156 1730779008.1897
MEM 1697.542969 1730779008.2901
MEM 1698.316406 1730779008.3906
MEM 1699.089844 1730779008.4911
MEM 1699.605469 1730779008.5916
MEM 1700.378906 1730779008.6919
MEM 1701.152344 1730779008.7923
MEM 1701.667969 1730779008.8926
MEM 1702.183594 1730779008.9931
MEM 1702.699219 1730779009.0934
MEM 1702.699219 1730779009.1938
MEM 1703.214844 1730779009.2944
MEM 1703.730469 1730779009.3948
MEM 1704.761719 1730779009.4952
MEM 1705.277344 1730779009.5957
MEM 1706.050781 1730779009.6962
MEM 1706.308594 1730779009.7965
MEM 1707.082031 1730779009.8968
MEM 1707.597656 1730779009.9972
MEM 1708.371094 1730779010.0975
MEM 1709.144531 1730779010.1979
MEM 1709.917969 1730779010.2984
MEM 1710.175781 1730779010.3987
MEM 1710.175781 1730779010.4990
MEM 1710.691406 1730779010.5993
MEM 1711.722656 1730779010.6997
MEM 1711.722656 1730779010.7999
MEM 1712.753906 1730779010.9003
MEM 1712.753906 1730779011.0008
MEM 1713.527344 1730779011.1011
MEM 1713.785156 1730779011.2014
MEM 1714.558594 1730779011.3017
MEM 1714.816406 1730779011.4020
MEM 1716.105469 1730779011.5024
MEM 1716.878906 1730779011.6028
MEM 1716.878906 1730779011.7031
MEM 1717.136719 1730779011.8036
MEM 1717.652344 1730779011.9039
MEM 1718.425781 1730779012.0045
MEM 1718.941406 1730779012.1048
MEM 1719.457031 1730779012.2052
MEM 1720.230469 1730779012.3056
MEM 1720.746094 1730779012.4059
MEM 1721.261719 1730779012.5064
MEM 1722.035156 1730779012.6068
MEM 1722.550781 1730779012.7075
MEM 1723.324219 1730779012.8079
MEM 1723.839844 1730779012.9085
MEM 1724.097656 1730779013.0090
MEM 1725.128906 1730779013.1094
MEM 1726.160156 1730779013.2097
MEM 1726.933594 1730779013.3100
MEM 1727.449219 1730779013.4103
MEM 1728.222656 1730779013.5109
MEM 1728.222656 1730779013.6114
MEM 1728.996094 1730779013.7117
MEM 1729.253906 1730779013.8122
MEM 1729.769531 1730779013.9126
MEM 1729.769531 1730779014.0130
MEM 1730.285156 1730779014.1135
MEM 1731.316406 1730779014.2139
MEM 1731.832031 1730779014.3144
MEM 1732.605469 1730779014.4148
MEM 1733.378906 1730779014.5154
MEM 1733.894531 1730779014.6157
MEM 1734.667969 1730779014.7159
MEM 1735.441406 1730779014.8163
MEM 1735.957031 1730779014.9165
MEM 1736.472656 1730779015.0168
MEM 1736.988281 1730779015.1170
MEM 1737.503906 1730779015.2173
MEM 1737.761719 1730779015.3175
MEM 1738.277344 1730779015.4178
MEM 1739.308594 1730779015.5181
MEM 1739.824219 1730779015.6185
MEM 1740.339844 1730779015.7188
MEM 1741.371094 1730779015.8191
MEM 1741.628906 1730779015.9194
MEM 1742.660156 1730779016.0196
MEM 1743.175781 1730779016.1199
MEM 1743.691406 1730779016.2202
MEM 1743.949219 1730779016.3205
MEM 1744.980469 1730779016.4207
MEM 1745.753906 1730779016.5210
MEM 1746.011719 1730779016.6213
MEM 1747.300781 1730779016.7218
MEM 1748.074219 1730779016.8221
MEM 1748.847656 1730779016.9224
MEM 1749.878906 1730779017.0229
MEM 1750.394531 1730779017.1233
MEM 1750.652344 1730779017.2236
MEM 1750.910156 1730779017.3240
MEM 1751.683594 1730779017.4244
MEM 1751.941406 1730779017.5247
MEM 1752.199219 1730779017.6252
MEM 1752.457031 1730779017.7257
MEM 1752.714844 1730779017.8260
MEM 1753.230469 1730779017.9265
MEM 1753.746094 1730779018.0271
MEM 1754.261719 1730779018.1274
MEM 1754.261719 1730779018.2279
MEM 1754.261719 1730779018.3282
MEM 1755.292969 1730779018.4287
MEM 1756.066406 1730779018.5292
MEM 1756.324219 1730779018.6296
MEM 1756.324219 1730779018.7300
MEM 1756.839844 1730779018.8304
MEM 1757.355469 1730779018.9308
MEM 1757.871094 1730779019.0312
MEM 1758.644531 1730779019.1316
MEM 1759.675781 1730779019.2320
MEM 1760.449219 1730779019.3324
MEM 1760.964844 1730779019.4328
MEM 1761.480469 1730779019.5331
MEM 1761.738281 1730779019.6335
MEM 1761.996094 1730779019.7338
MEM 1762.769531 1730779019.8341
MEM 1763.027344 1730779019.9344
MEM 1763.027344 1730779020.0348
MEM 1763.800781 1730779020.1352
MEM 1764.316406 1730779020.2355
MEM 1764.832031 1730779020.3358
MEM 1765.605469 1730779020.4361
MEM 1765.863281 1730779020.5364
MEM 1766.378906 1730779020.6367
MEM 1766.894531 1730779020.7369
MEM 1767.410156 1730779020.8372
MEM 1767.925781 1730779020.9375
MEM 1768.441406 1730779021.0378
MEM 1768.957031 1730779021.1380
MEM 1769.730469 1730779021.2383
MEM 1770.503906 1730779021.3389
MEM 1770.761719 1730779021.4392
MEM 1771.277344 1730779021.5395
MEM 1771.792969 1730779021.6400
MEM 1772.308594 1730779021.7404
MEM 1773.082031 1730779021.8407
MEM 1773.597656 1730779021.9412
MEM 1774.371094 1730779022.0415
MEM 1775.144531 1730779022.1418
MEM 1775.144531 1730779022.2420
MEM 1775.917969 1730779022.3423
MEM 1776.433594 1730779022.4426
MEM 1776.433594 1730779022.5428
MEM 1777.207031 1730779022.6432
MEM 1777.464844 1730779022.7435
MEM 1778.496094 1730779022.8438
MEM 1778.496094 1730779022.9441
MEM 1779.011719 1730779023.0444
MEM 1779.785156 1730779023.1447
MEM 1780.300781 1730779023.2450
MEM 1780.816406 1730779023.3452
MEM 1781.589844 1730779023.4455
MEM 1781.847656 1730779023.5458
MEM 1782.621094 1730779023.6461
MEM 1783.394531 1730779023.7463
MEM 1783.652344 1730779023.8466
MEM 1783.910156 1730779023.9469
MEM 1784.167969 1730779024.0472
MEM 1784.425781 1730779024.1475
MEM 1784.683594 1730779024.2479
MEM 1784.941406 1730779024.3482
MEM 1785.457031 1730779024.4485
MEM 1786.488281 1730779024.5488
MEM 1786.746094 1730779024.6491
MEM 1787.519531 1730779024.7494
MEM 1788.035156 1730779024.8498
MEM 1788.550781 1730779024.9502
MEM 1788.808594 1730779025.0506
MEM 1788.808594 1730779025.1509
MEM 1789.324219 1730779025.2512
MEM 1789.839844 1730779025.3515
MEM 1790.871094 1730779025.4518
MEM 1791.128906 1730779025.5521
MEM 1791.128906 1730779025.6524
MEM 1791.515625 1730779025.7527
MEM 1791.515625 1730779025.8531
MEM 1792.285156 1730779025.9534
MEM 1793.316406 1730779026.0537
MEM 1794.089844 1730779026.1539
MEM 1794.347656 1730779026.2543
MEM 1794.605469 1730779026.3546
MEM 1795.636719 1730779026.4550
MEM 1796.410156 1730779026.5553
MEM 1797.183594 1730779026.6558
MEM 1797.957031 1730779026.7562
MEM 1798.730469 1730779026.8565
MEM 1799.503906 1730779026.9571
MEM 1800.277344 1730779027.0575
MEM 1800.792969 1730779027.1579
MEM 1801.050781 1730779027.2584
MEM 1801.566406 1730779027.3588
MEM 1801.824219 1730779027.4592
MEM 1802.339844 1730779027.5597
MEM 1803.628906 1730779027.6602
MEM 1804.144531 1730779027.7608
MEM 1805.175781 1730779027.8614
MEM 1805.433594 1730779027.9619
MEM 1805.691406 1730779028.0624
MEM 1806.203125 1730779028.1627
MEM 1806.718750 1730779028.2633
MEM 1807.492188 1730779028.3638
MEM 1808.007812 1730779028.4644
MEM 1808.265625 1730779028.5648
MEM 1808.781250 1730779028.6652
MEM 1809.554688 1730779028.7657
MEM 1809.812500 1730779028.8662
MEM 1810.328125 1730779028.9665
MEM 1811.359375 1730779029.0671
MEM 1811.875000 1730779029.1675
MEM 1812.132812 1730779029.2679
MEM 1812.390625 1730779029.3682
MEM 1813.164062 1730779029.4686
MEM 1813.679688 1730779029.5689
MEM 1813.937500 1730779029.6693
MEM 1814.453125 1730779029.7698
MEM 1815.226562 1730779029.8702
MEM 1816.000000 1730779029.9707
MEM 1817.031250 1730779030.0711
MEM 1817.546875 1730779030.1716
MEM 1818.062500 1730779030.2720
MEM 1818.578125 1730779030.3726
MEM 1819.093750 1730779030.4731
MEM 1819.609375 1730779030.5734
MEM 1820.640625 1730779030.6738
MEM 1821.156250 1730779030.7741
MEM 1821.671875 1730779030.8745
MEM 1822.187500 1730779030.9750
MEM 1822.960938 1730779031.0754
MEM 1823.476562 1730779031.1759
MEM 1824.250000 1730779031.2764
MEM 1824.250000 1730779031.3767
MEM 1825.281250 1730779031.4770
MEM 1826.054688 1730779031.5774
MEM 1826.312500 1730779031.6797
MEM 1826.570312 1730779031.7801
MEM 1827.343750 1730779031.8805
MEM 1828.117188 1730779031.9811
MEM 1829.148438 1730779032.0815
MEM 1829.664062 1730779032.1818
MEM 1830.179688 1730779032.2824
MEM 1830.437500 1730779032.3827
MEM 1831.210938 1730779032.4830
MEM 1831.726562 1730779032.5833
MEM 1832.757812 1730779032.6838
MEM 1832.757812 1730779032.7844
MEM 1833.273438 1730779032.8850
MEM 1834.046875 1730779032.9854
MEM 1834.562500 1730779033.0858
MEM 1835.593750 1730779033.1861
MEM 1836.109375 1730779033.2866
MEM 1836.367188 1730779033.3870
MEM 1836.882812 1730779033.4875
MEM 1837.656250 1730779033.5880
MEM 1838.429688 1730779033.6883
MEM 1839.203125 1730779033.7886
MEM 1839.460938 1730779033.8892
MEM 1839.718750 1730779033.9895
MEM 1840.234375 1730779034.0900
MEM 1840.492188 1730779034.1903
MEM 1841.523438 1730779034.2906
MEM 1841.523438 1730779034.3910
MEM 1842.039062 1730779034.4914
MEM 1842.296875 1730779034.5918
MEM 1842.812500 1730779034.6924
MEM 1843.843750 1730779034.7928
MEM 1844.101562 1730779034.8931
MEM 1844.875000 1730779034.9935
MEM 1844.875000 1730779035.0938
MEM 1845.390625 1730779035.1942
MEM 1846.164062 1730779035.2945
MEM 1846.937500 1730779035.3949
MEM 1847.453125 1730779035.4954
MEM 1848.226562 1730779035.5959
MEM 1849.257812 1730779035.6962
MEM 1849.773438 1730779035.7968
MEM 1849.773438 1730779035.8971
MEM 1850.546875 1730779035.9975
MEM 1851.062500 1730779036.0979
MEM 1852.351562 1730779036.1985
MEM 1853.125000 1730779036.2988
MEM 1853.898438 1730779036.3992
MEM 1854.156250 1730779036.4996
MEM 1854.929688 1730779036.6000
MEM 1855.703125 1730779036.7004
MEM 1856.218750 1730779036.8008
MEM 1856.734375 1730779036.9011
MEM 1857.250000 1730779037.0015
MEM 1857.250000 1730779037.1018
MEM 1857.765625 1730779037.2022
MEM 1858.539062 1730779037.3025
MEM 1858.539062 1730779037.4028
MEM 1858.796875 1730779037.5032
MEM 1859.312500 1730779037.6036
MEM 1859.570312 1730779037.7040
MEM 1860.601562 1730779037.8043
MEM 1860.859375 1730779037.9049
MEM 1861.632812 1730779038.0052
MEM 1862.406250 1730779038.1057
MEM 1862.664062 1730779038.2061
MEM 1863.179688 1730779038.3064
MEM 1863.953125 1730779038.4068
MEM 1864.210938 1730779038.5073
MEM 1865.242188 1730779038.6079
MEM 1865.757812 1730779038.7082
MEM 1865.757812 1730779038.8084
MEM 1866.789062 1730779038.9087
MEM 1867.046875 1730779039.0090
MEM 1867.046875 1730779039.1092
MEM 1867.820312 1730779039.2095
MEM 1868.335938 1730779039.3098
MEM 1868.593750 1730779039.4101
MEM 1868.851562 1730779039.5104
MEM 1869.367188 1730779039.6108
MEM 1870.140625 1730779039.7113
MEM 1870.398438 1730779039.8116
MEM 1870.656250 1730779039.9121
MEM 1871.171875 1730779040.0125
MEM 1871.429688 1730779040.1128
MEM 1872.460938 1730779040.2131
MEM 1872.976562 1730779040.3133
MEM 1873.234375 1730779040.4136
MEM 1874.265625 1730779040.5138
MEM 1875.039062 1730779040.6141
MEM 1875.039062 1730779040.7144
MEM 1876.328125 1730779040.8147
MEM 1876.585938 1730779040.9150
MEM 1877.101562 1730779041.0153
MEM 1877.101562 1730779041.1156
MEM 1877.617188 1730779041.2159
MEM 1878.390625 1730779041.3162
MEM 1878.906250 1730779041.4167
MEM 1879.164062 1730779041.5170
MEM 1879.421875 1730779041.6173
MEM 1880.195312 1730779041.7175
MEM 1880.453125 1730779041.8178
MEM 1880.968750 1730779041.9181
MEM 1880.968750 1730779042.0184
MEM 1881.484375 1730779042.1187
MEM 1881.742188 1730779042.2189
MEM 1882.515625 1730779042.3192
MEM 1883.289062 1730779042.4196
MEM 1883.546875 1730779042.5198
MEM 1883.804688 1730779042.6202
MEM 1884.320312 1730779042.7205
MEM 1884.835938 1730779042.8210
MEM 1885.351562 1730779042.9214
MEM 1885.867188 1730779043.0219
MEM 1886.382812 1730779043.1223
MEM 1887.156250 1730779043.2227
MEM 1888.187500 1730779043.3230
MEM 1888.960938 1730779043.4234
MEM 1889.218750 1730779043.5239
MEM 1889.734375 1730779043.6242
MEM 1890.507812 1730779043.7248
MEM 1890.765625 1730779043.8251
MEM 1891.539062 1730779043.9257
MEM 1892.312500 1730779044.0262
MEM 1893.343750 1730779044.1266
MEM 1893.859375 1730779044.2271
MEM 1894.117188 1730779044.3277
MEM 1894.632812 1730779044.4283
MEM 1895.406250 1730779044.5286
MEM 1895.921875 1730779044.6290
MEM 1896.437500 1730779044.7295
MEM 1897.210938 1730779044.8299
MEM 1897.468750 1730779044.9305
MEM 1897.984375 1730779045.0308
MEM 1898.500000 1730779045.1312
MEM 1899.531250 1730779045.2316
MEM 1900.304688 1730779045.3319
MEM 1901.335938 1730779045.4325
MEM 1901.851562 1730779045.5328
MEM 1902.367188 1730779045.6331
MEM 1903.140625 1730779045.7335
MEM 1903.656250 1730779045.8338
MEM 1903.914062 1730779045.9341
MEM 1904.945312 1730779046.0345
MEM 1905.203125 1730779046.1351
MEM 1905.203125 1730779046.2354
MEM 1905.976562 1730779046.3358
MEM 1906.492188 1730779046.4361
MEM 1907.523438 1730779046.5365
MEM 1908.296875 1730779046.6370
MEM 1908.812500 1730779046.7374
MEM 1909.328125 1730779046.8379
MEM 1909.843750 1730779046.9383
MEM 1910.359375 1730779047.0387
MEM 1910.617188 1730779047.1391
MEM 1911.906250 1730779047.2395
MEM 1912.421875 1730779047.3399
MEM 1912.679688 1730779047.4402
MEM 1912.679688 1730779047.5406
MEM 1913.453125 1730779047.6409
MEM 1913.710938 1730779047.7414
MEM 1914.226562 1730779047.8418
MEM 1915.257812 1730779047.9421
MEM 1915.257812 1730779048.0425
MEM 1915.515625 1730779048.1428
MEM 1915.773438 1730779048.2434
MEM 1916.289062 1730779048.3438
MEM 1916.804688 1730779048.4441
MEM 1917.320312 1730779048.5445
MEM 1917.835938 1730779048.6451
MEM 1918.609375 1730779048.7454
MEM 1919.382812 1730779048.8459
MEM 1919.898438 1730779048.9462
MEM 1920.929688 1730779049.0465
MEM 1921.187500 1730779049.1471
MEM 1921.703125 1730779049.2475
MEM 1921.960938 1730779049.3478
MEM 1922.734375 1730779049.4482
MEM 1923.507812 1730779049.5485
MEM 1924.023438 1730779049.6489
MEM 1924.023438 1730779049.7492
MEM 1924.281250 1730779049.8497
MEM 1924.539062 1730779049.9500
MEM 1924.796875 1730779050.0506
MEM 1925.312500 1730779050.1509
MEM 1926.085938 1730779050.2513
MEM 1926.085938 1730779050.3516
MEM 1926.859375 1730779050.4519
MEM 1927.890625 1730779050.5522
MEM 1928.148438 1730779050.6527
MEM 1928.148438 1730779050.7531
MEM 1928.726562 1730779050.8536
MEM 1929.496094 1730779050.9540
MEM 1929.753906 1730779051.0545
MEM 1930.210938 1730779051.1549
MEM 1930.722656 1730779051.2554
MEM 1931.496094 1730779051.3560
MEM 1932.011719 1730779051.4564
MEM 1932.269531 1730779051.5567
MEM 1932.785156 1730779051.6572
MEM 1934.074219 1730779051.7575
MEM 1934.589844 1730779051.8579
MEM 1935.621094 1730779051.9583
MEM 1936.136719 1730779052.0586
MEM 1936.394531 1730779052.1590
MEM 1936.652344 1730779052.2593
MEM 1936.910156 1730779052.3598
MEM 1937.425781 1730779052.4604
MEM 1938.457031 1730779052.5608
MEM 1938.714844 1730779052.6612
MEM 1939.230469 1730779052.7619
MEM 1940.261719 1730779052.8623
MEM 1940.777344 1730779052.9626
MEM 1941.550781 1730779053.0631
MEM 1942.066406 1730779053.1635
MEM 1942.582031 1730779053.2638
MEM 1943.355469 1730779053.3644
MEM 1943.613281 1730779053.4650
MEM 1943.871094 1730779053.5653
MEM 1944.644531 1730779053.6658
MEM 1945.417969 1730779053.7661
MEM 1946.191406 1730779053.8664
MEM 1946.449219 1730779053.9667
MEM 1947.222656 1730779054.0671
MEM 1947.738281 1730779054.1674
MEM 1948.253906 1730779054.2677
MEM 1948.511719 1730779054.3680
MEM 1949.027344 1730779054.4682
MEM 1949.285156 1730779054.5685
MEM 1949.542969 1730779054.6688
MEM 1950.058594 1730779054.7690
MEM 1950.316406 1730779054.8693
MEM 1950.832031 1730779054.9696
MEM 1951.605469 1730779055.0699
MEM 1952.121094 1730779055.1702
MEM 1952.121094 1730779055.2704
MEM 1952.121094 1730779055.3707
MEM 1953.062500 1730779055.4710
MEM 1953.062500 1730779055.5713
MEM 1953.578125 1730779055.6716
MEM 1954.093750 1730779055.7719
MEM 1954.609375 1730779055.8721
MEM 1955.125000 1730779055.9725
MEM 1955.382812 1730779056.0728
MEM 1955.640625 1730779056.1731
MEM 1955.898438 1730779056.2733
MEM 1956.929688 1730779056.3736
MEM 1957.187500 1730779056.4739
MEM 1957.960938 1730779056.5742
MEM 1958.734375 1730779056.6745
MEM 1959.250000 1730779056.7750
MEM 1960.023438 1730779056.8753
MEM 1960.796875 1730779056.9756
MEM 1961.312500 1730779057.0762
MEM 1961.312500 1730779057.1765
MEM 1961.828125 1730779057.2769
MEM 1962.343750 1730779057.3775
MEM 1962.859375 1730779057.4778
MEM 1963.632812 1730779057.5782
MEM 1963.632812 1730779057.6785
MEM 1964.406250 1730779057.7788
MEM 1964.664062 1730779057.8792
MEM 1965.179688 1730779057.9796
MEM 1966.468750 1730779058.0799
MEM 1966.726562 1730779058.1803
MEM 1966.984375 1730779058.2805
MEM 1967.242188 1730779058.3808
MEM 1967.757812 1730779058.4810
MEM 1968.531250 1730779058.5813
MEM 1968.789062 1730779058.6816
MEM 1969.562500 1730779058.7818
MEM 1970.851562 1730779058.8821
MEM 1971.625000 1730779058.9825
MEM 1972.656250 1730779059.0828
MEM 1972.914062 1730779059.1832
MEM 1973.425781 1730779059.2835
MEM 1974.199219 1730779059.3839
MEM 1974.972656 1730779059.4843
MEM 1975.488281 1730779059.5847
MEM 1976.519531 1730779059.6851
MEM 1977.035156 1730779059.7854
MEM 1977.550781 1730779059.8858
MEM 1978.066406 1730779059.9861
MEM 1978.839844 1730779060.0865
MEM 1979.613281 1730779060.1868
MEM 1979.871094 1730779060.2872
MEM 1979.871094 1730779060.3876
MEM 1980.644531 1730779060.4879
MEM 1981.195312 1730779060.5882
MEM 1981.710938 1730779060.6886
MEM 1982.226562 1730779060.7889
MEM 1982.742188 1730779060.8892
MEM 1983.257812 1730779060.9896
MEM 1983.515625 1730779061.0900
MEM 1984.546875 1730779061.1903
MEM 1985.578125 1730779061.2908
MEM 1986.351562 1730779061.3911
MEM 1986.609375 1730779061.4915
MEM 1987.125000 1730779061.5918
MEM 1987.640625 1730779061.6923
MEM 1988.414062 1730779061.7928
MEM 1988.671875 1730779061.8932
MEM 1989.445312 1730779061.9935
MEM 1989.960938 1730779062.0938
MEM 1990.734375 1730779062.1942
MEM 1990.734375 1730779062.2946
MEM 1990.992188 1730779062.3949
MEM 1991.250000 1730779062.4954
MEM 1991.765625 1730779062.5957
MEM 1992.281250 1730779062.6960
MEM 1993.050781 1730779062.7965
MEM 1993.566406 1730779062.8971
MEM 1993.824219 1730779062.9975
MEM 1994.597656 1730779063.0979
MEM 1995.113281 1730779063.1982
MEM 1995.886719 1730779063.2986
MEM 1996.660156 1730779063.3991
MEM 1997.691406 1730779063.4996
MEM 1997.949219 1730779063.6001
MEM 1998.722656 1730779063.7007
MEM 1999.496094 1730779063.8010
MEM 2000.011719 1730779063.9014
MEM 2000.527344 1730779064.0019
MEM 2000.785156 1730779064.1022
MEM 2001.558594 1730779064.2025
MEM 2002.074219 1730779064.3029
MEM 2002.847656 1730779064.4034
MEM 2003.878906 1730779064.5040
MEM 2004.136719 1730779064.6045
MEM 2004.652344 1730779064.7048
MEM 2004.910156 1730779064.8052
MEM 2005.683594 1730779064.9057
MEM 2006.199219 1730779065.0062
MEM 2006.457031 1730779065.1065
MEM 2007.488281 1730779065.2068
MEM 2008.261719 1730779065.3074
MEM 2008.261719 1730779065.4078
MEM 2008.519531 1730779065.5083
MEM 2009.035156 1730779065.6086
MEM 2009.035156 1730779065.7090
MEM 2009.808594 1730779065.8095
MEM 2010.324219 1730779065.9098
MEM 2010.839844 1730779066.0101
MEM 2011.871094 1730779066.1107
MEM 2012.386719 1730779066.2112
MEM 2012.644531 1730779066.3115
MEM 2013.933594 1730779066.4119
MEM 2014.191406 1730779066.5123
MEM 2014.707031 1730779066.6126
MEM 2014.964844 1730779066.7130
MEM 2015.222656 1730779066.8135
MEM 2015.996094 1730779066.9139
MEM 2016.769531 1730779067.0144
MEM 2017.285156 1730779067.1149
MEM 2017.285156 1730779067.2152
MEM 2017.800781 1730779067.3155
MEM 2018.316406 1730779067.4159
MEM 2019.089844 1730779067.5163
MEM 2019.089844 1730779067.6166
MEM 2020.121094 1730779067.7170
MEM 2020.378906 1730779067.8174
MEM 2020.894531 1730779067.9177
MEM 2021.925781 1730779068.0183
MEM 2022.699219 1730779068.1186
MEM 2023.214844 1730779068.2192
MEM 2023.472656 1730779068.3195
MEM 2023.988281 1730779068.4200
MEM 2024.761719 1730779068.5203
MEM 2025.535156 1730779068.6206
MEM 2026.050781 1730779068.7210
MEM 2027.339844 1730779068.8214
MEM 2027.597656 1730779068.9217
MEM 2028.113281 1730779069.0220
MEM 2028.886719 1730779069.1225
MEM 2029.402344 1730779069.2229
MEM 2030.175781 1730779069.3232
MEM 2030.949219 1730779069.4236
MEM 2031.207031 1730779069.5239
MEM 2031.464844 1730779069.6242
MEM 2031.722656 1730779069.7245
MEM 2032.238281 1730779069.8249
MEM 2033.011719 1730779069.9252
MEM 2033.269531 1730779070.0255
MEM 2033.269531 1730779070.1259
MEM 2033.527344 1730779070.2262
MEM 2034.042969 1730779070.3265
MEM 2034.816406 1730779070.4270
MEM 2035.074219 1730779070.5273
MEM 2036.105469 1730779070.6277
MEM 2036.363281 1730779070.7281
MEM 2036.621094 1730779070.8285
MEM 2037.136719 1730779070.9288
MEM 2037.394531 1730779071.0291
MEM 2038.167969 1730779071.1295
MEM 2038.683594 1730779071.2299
MEM 2039.199219 1730779071.3304
MEM 2040.230469 1730779071.4309
MEM 2041.003906 1730779071.5313
MEM 2041.261719 1730779071.6317
MEM 2042.292969 1730779071.7320
MEM 2042.808594 1730779071.8323
MEM 2043.839844 1730779071.9327
MEM 2044.613281 1730779072.0332
MEM 2045.128906 1730779072.1337
MEM 2045.386719 1730779072.2341
MEM 2045.902344 1730779072.3344
MEM 2046.160156 1730779072.4347
MEM 2046.933594 1730779072.5353
MEM 2047.449219 1730779072.6356
MEM 2047.449219 1730779072.7360
MEM 2047.449219 1730779072.8365
MEM 2048.480469 1730779072.9371
MEM 2048.996094 1730779073.0375
MEM 2049.511719 1730779073.1378
MEM 2050.027344 1730779073.2383
MEM 2050.542969 1730779073.3387
MEM 2051.574219 1730779073.4392
MEM 2052.089844 1730779073.5395
MEM 2052.863281 1730779073.6399
MEM 2053.121094 1730779073.7403
MEM 2053.636719 1730779073.8409
MEM 2053.894531 1730779073.9412
MEM 2054.667969 1730779074.0417
MEM 2055.441406 1730779074.1421
MEM 2055.699219 1730779074.2424
MEM 2056.214844 1730779074.3428
MEM 2056.988281 1730779074.4431
MEM 2057.503906 1730779074.5434
MEM 2058.277344 1730779074.6438
MEM 2058.792969 1730779074.7443
MEM 2059.566406 1730779074.8448
MEM 2060.082031 1730779074.9452
MEM 2060.339844 1730779075.0455
MEM 2060.855469 1730779075.1460
MEM 2061.371094 1730779075.2466
MEM 2061.628906 1730779075.3469
MEM 2062.144531 1730779075.4474
MEM 2062.917969 1730779075.5478
MEM 2063.433594 1730779075.6482
MEM 2064.207031 1730779075.7485
MEM 2064.980469 1730779075.8489
MEM 2065.753906 1730779075.9492
MEM 2066.785156 1730779076.0496
MEM 2067.300781 1730779076.1499
MEM 2068.074219 1730779076.2503
MEM 2068.847656 1730779076.3507
MEM 2069.621094 1730779076.4510
MEM 2070.136719 1730779076.5514
MEM 2070.910156 1730779076.6518
MEM 2071.683594 1730779076.7521
MEM 2072.457031 1730779076.8524
MEM 2072.972656 1730779076.9530
MEM 2073.746094 1730779077.0533
MEM 2074.257812 1730779077.1538
MEM 2075.289062 1730779077.2543
MEM 2075.546875 1730779077.3546
MEM 2076.320312 1730779077.4550
MEM 2076.835938 1730779077.5554
MEM 2077.609375 1730779077.6558
MEM 2078.382812 1730779077.7564
MEM 2078.640625 1730779077.8567
MEM 2079.414062 1730779077.9570
MEM 2079.929688 1730779078.0573
MEM 2080.187500 1730779078.1578
MEM 2081.218750 1730779078.2584
MEM 2081.476562 1730779078.3590
MEM 2081.734375 1730779078.4593
MEM 2082.765625 1730779078.5596
MEM 2083.281250 1730779078.6601
MEM 2083.539062 1730779078.7604
MEM 2084.054688 1730779078.8609
MEM 2084.828125 1730779078.9613
MEM 2085.601562 1730779079.0616
MEM 2086.375000 1730779079.1619
MEM 2087.148438 1730779079.2621
MEM 2087.406250 1730779079.3624
MEM 2087.921875 1730779079.4627
MEM 2088.437500 1730779079.5631
MEM 2088.695312 1730779079.6634
