CMDLINE python caphv_timespaceanalysis.py
MEM 109.269531 1730101773.0953
MEM 109.269531 1730101773.1959
MEM 109.269531 1730101773.2965
MEM 109.269531 1730101773.3970
MEM 109.269531 1730101773.4976
MEM 109.269531 1730101773.5981
MEM 109.269531 1730101773.6987
MEM 109.269531 1730101773.7993
MEM 109.269531 1730101773.8998
MEM 109.269531 1730101774.0004
MEM 109.269531 1730101774.1010
MEM 109.269531 1730101774.2016
MEM 109.269531 1730101774.3021
MEM 109.269531 1730101774.4027
MEM 109.269531 1730101774.5033
MEM 109.269531 1730101774.6038
MEM 109.269531 1730101774.7044
MEM 109.269531 1730101774.8050
MEM 109.269531 1730101774.9055
MEM 109.269531 1730101775.0061
MEM 109.269531 1730101775.1066
MEM 109.269531 1730101775.2072
MEM 109.269531 1730101775.3078
MEM 109.269531 1730101775.4083
MEM 109.269531 1730101775.5089
MEM 109.269531 1730101775.6095
MEM 109.269531 1730101775.7100
MEM 109.269531 1730101775.8106
MEM 109.269531 1730101775.9112
MEM 109.269531 1730101776.0117
MEM 109.269531 1730101776.1122
MEM 109.269531 1730101776.2128
MEM 109.269531 1730101776.3133
MEM 109.269531 1730101776.4139
MEM 109.269531 1730101776.5146
MEM 109.269531 1730101776.6151
MEM 109.269531 1730101776.7157
MEM 109.269531 1730101776.8162
MEM 109.269531 1730101776.9168
MEM 109.269531 1730101777.0173
MEM 109.269531 1730101777.1179
MEM 109.269531 1730101777.2184
MEM 109.269531 1730101777.3190
MEM 109.269531 1730101777.4196
MEM 109.269531 1730101777.5201
MEM 109.269531 1730101777.6207
MEM 109.269531 1730101777.7212
MEM 109.269531 1730101777.8219
MEM 109.269531 1730101777.9224
MEM 109.269531 1730101778.0230
MEM 109.269531 1730101778.1236
MEM 109.269531 1730101778.2241
MEM 109.269531 1730101778.3247
MEM 109.269531 1730101778.4252
MEM 109.269531 1730101778.5258
MEM 109.269531 1730101778.6264
MEM 109.269531 1730101778.7270
MEM 109.269531 1730101778.8276
MEM 109.269531 1730101778.9282
MEM 109.269531 1730101779.0288
MEM 109.269531 1730101779.1293
MEM 109.269531 1730101779.2299
MEM 109.269531 1730101779.3305
MEM 109.269531 1730101779.4311
MEM 109.269531 1730101779.5317
MEM 109.269531 1730101779.6322
MEM 109.269531 1730101779.7327
MEM 109.269531 1730101779.8333
MEM 109.269531 1730101779.9339
MEM 109.269531 1730101780.0344
MEM 109.269531 1730101780.1351
MEM 109.269531 1730101780.2358
MEM 109.269531 1730101780.3364
MEM 109.269531 1730101780.4369
MEM 109.269531 1730101780.5375
MEM 109.269531 1730101780.6380
MEM 109.269531 1730101780.7386
MEM 109.269531 1730101780.8391
MEM 109.269531 1730101780.9397
MEM 109.269531 1730101781.0402
MEM 109.269531 1730101781.1408
MEM 109.269531 1730101781.2413
MEM 109.269531 1730101781.3419
MEM 109.269531 1730101781.4424
MEM 109.269531 1730101781.5430
MEM 109.269531 1730101781.6436
MEM 109.269531 1730101781.7441
MEM 109.269531 1730101781.8447
MEM 109.269531 1730101781.9452
MEM 109.269531 1730101782.0458
MEM 109.269531 1730101782.1464
MEM 109.269531 1730101782.2470
MEM 109.269531 1730101782.3476
MEM 109.269531 1730101782.4482
MEM 109.269531 1730101782.5487
MEM 109.269531 1730101782.6493
MEM 109.269531 1730101782.7498
MEM 109.269531 1730101782.8504
MEM 109.269531 1730101782.9510
MEM 109.269531 1730101783.0516
MEM 109.269531 1730101783.1522
MEM 109.269531 1730101783.2528
MEM 109.269531 1730101783.3533
MEM 109.269531 1730101783.4538
MEM 109.269531 1730101783.5544
MEM 109.269531 1730101783.6550
MEM 109.269531 1730101783.7555
MEM 109.269531 1730101783.8561
MEM 109.269531 1730101783.9567
MEM 109.269531 1730101784.0572
MEM 109.269531 1730101784.1577
MEM 109.269531 1730101784.2583
MEM 109.269531 1730101784.3588
MEM 109.269531 1730101784.4594
MEM 109.269531 1730101784.5600
MEM 109.269531 1730101784.6606
MEM 109.269531 1730101784.7611
MEM 109.269531 1730101784.8616
MEM 109.269531 1730101784.9622
MEM 109.269531 1730101785.0628
MEM 109.269531 1730101785.1634
MEM 109.269531 1730101785.2639
MEM 109.269531 1730101785.3645
MEM 109.269531 1730101785.4651
MEM 109.269531 1730101785.5656
MEM 109.269531 1730101785.6662
MEM 109.269531 1730101785.7667
MEM 109.269531 1730101785.8673
MEM 109.269531 1730101785.9679
MEM 109.269531 1730101786.0684
MEM 109.269531 1730101786.1690
MEM 109.269531 1730101786.2695
MEM 109.269531 1730101786.3700
MEM 109.269531 1730101786.4706
MEM 109.269531 1730101786.5711
MEM 109.269531 1730101786.6717
MEM 109.269531 1730101786.7723
MEM 109.269531 1730101786.8729
MEM 109.269531 1730101786.9735
MEM 109.269531 1730101787.0740
MEM 109.269531 1730101787.1747
MEM 109.269531 1730101787.2752
MEM 109.269531 1730101787.3758
MEM 109.269531 1730101787.4763
MEM 109.269531 1730101787.5768
MEM 109.269531 1730101787.6774
MEM 109.269531 1730101787.7779
MEM 109.269531 1730101787.8785
MEM 109.269531 1730101787.9791
MEM 109.269531 1730101788.0798
MEM 109.269531 1730101788.1803
MEM 109.269531 1730101788.2808
MEM 109.269531 1730101788.3813
MEM 109.269531 1730101788.4819
MEM 109.269531 1730101788.5825
MEM 109.269531 1730101788.6831
MEM 109.269531 1730101788.7837
MEM 109.269531 1730101788.8842
MEM 109.269531 1730101788.9848
MEM 109.269531 1730101789.0853
MEM 109.269531 1730101789.1859
MEM 109.269531 1730101789.2864
MEM 109.269531 1730101789.3871
MEM 109.269531 1730101789.4876
MEM 109.269531 1730101789.5882
MEM 109.269531 1730101789.6887
MEM 109.269531 1730101789.7893
MEM 109.269531 1730101789.8899
MEM 109.269531 1730101789.9905
MEM 109.269531 1730101790.0911
MEM 109.269531 1730101790.1916
MEM 109.269531 1730101790.2922
MEM 109.269531 1730101790.3928
MEM 109.269531 1730101790.4934
MEM 109.269531 1730101790.5939
MEM 109.269531 1730101790.6945
MEM 109.269531 1730101790.7950
MEM 109.269531 1730101790.8956
MEM 109.269531 1730101790.9961
MEM 109.269531 1730101791.0966
MEM 109.269531 1730101791.1972
MEM 109.269531 1730101791.2977
MEM 109.269531 1730101791.3983
MEM 109.269531 1730101791.4989
MEM 109.269531 1730101791.5995
MEM 109.269531 1730101791.7000
MEM 109.269531 1730101791.8006
MEM 109.269531 1730101791.9011
MEM 109.269531 1730101792.0018
MEM 109.269531 1730101792.1023
MEM 109.269531 1730101792.2028
MEM 109.269531 1730101792.3034
MEM 109.269531 1730101792.4040
MEM 109.269531 1730101792.5045
MEM 109.269531 1730101792.6051
MEM 109.269531 1730101792.7057
MEM 109.269531 1730101792.8062
MEM 109.269531 1730101792.9068
MEM 109.269531 1730101793.0074
MEM 109.269531 1730101793.1080
MEM 109.269531 1730101793.2086
MEM 109.269531 1730101793.3092
MEM 109.269531 1730101793.4097
MEM 109.269531 1730101793.5103
MEM 109.269531 1730101793.6109
MEM 109.269531 1730101793.7114
MEM 109.269531 1730101793.8119
MEM 109.269531 1730101793.9124
MEM 109.269531 1730101794.0130
MEM 109.269531 1730101794.1136
MEM 109.269531 1730101794.2141
MEM 109.269531 1730101794.3146
MEM 109.269531 1730101794.4152
MEM 109.269531 1730101794.5157
MEM 109.269531 1730101794.6163
MEM 109.269531 1730101794.7168
MEM 109.269531 1730101794.8174
MEM 109.269531 1730101794.9179
MEM 109.269531 1730101795.0185
MEM 109.269531 1730101795.1192
MEM 109.269531 1730101795.2197
MEM 109.269531 1730101795.3203
MEM 109.269531 1730101795.4208
MEM 109.269531 1730101795.5213
MEM 109.269531 1730101795.6219
MEM 109.269531 1730101795.7225
MEM 109.269531 1730101795.8231
MEM 109.269531 1730101795.9236
MEM 109.269531 1730101796.0242
MEM 109.269531 1730101796.1247
MEM 109.269531 1730101796.2253
MEM 109.269531 1730101796.3259
MEM 109.269531 1730101796.4264
MEM 109.269531 1730101796.5270
MEM 109.269531 1730101796.6275
MEM 109.269531 1730101796.7281
MEM 109.269531 1730101796.8286
MEM 109.269531 1730101796.9292
MEM 109.269531 1730101797.0297
MEM 109.269531 1730101797.1303
MEM 109.269531 1730101797.2309
MEM 109.269531 1730101797.3314
MEM 109.269531 1730101797.4319
MEM 109.269531 1730101797.5325
MEM 109.269531 1730101797.6330
MEM 109.269531 1730101797.7335
MEM 109.269531 1730101797.8340
MEM 109.269531 1730101797.9346
MEM 109.269531 1730101798.0353
MEM 109.269531 1730101798.1359
MEM 109.269531 1730101798.2364
MEM 109.269531 1730101798.3370
MEM 109.269531 1730101798.4376
MEM 109.269531 1730101798.5381
MEM 109.269531 1730101798.6387
MEM 109.269531 1730101798.7393
MEM 109.269531 1730101798.8398
MEM 109.269531 1730101798.9403
MEM 109.269531 1730101799.0409
MEM 109.269531 1730101799.1414
MEM 109.269531 1730101799.2420
MEM 109.269531 1730101799.3425
MEM 109.269531 1730101799.4431
MEM 109.269531 1730101799.5436
MEM 109.269531 1730101799.6442
MEM 109.269531 1730101799.7448
MEM 109.269531 1730101799.8453
MEM 109.269531 1730101799.9459
MEM 109.269531 1730101800.0465
MEM 109.269531 1730101800.1470
MEM 109.269531 1730101800.2475
MEM 109.269531 1730101800.3481
MEM 109.269531 1730101800.4486
MEM 109.269531 1730101800.5492
MEM 109.269531 1730101800.6497
MEM 109.269531 1730101800.7503
MEM 109.269531 1730101800.8508
MEM 109.269531 1730101800.9513
MEM 109.269531 1730101801.0517
MEM 109.269531 1730101801.1523
MEM 109.269531 1730101801.2528
MEM 109.269531 1730101801.3534
MEM 109.269531 1730101801.4539
MEM 109.269531 1730101801.5545
MEM 109.269531 1730101801.6551
MEM 109.269531 1730101801.7556
MEM 109.269531 1730101801.8561
MEM 109.269531 1730101801.9567
MEM 109.269531 1730101802.0572
MEM 109.269531 1730101802.1577
MEM 109.269531 1730101802.2583
MEM 109.269531 1730101802.3587
MEM 109.269531 1730101802.4593
MEM 109.269531 1730101802.5599
MEM 109.269531 1730101802.6605
MEM 109.269531 1730101802.7611
MEM 109.269531 1730101802.8617
MEM 109.269531 1730101802.9622
MEM 109.269531 1730101803.0628
MEM 109.269531 1730101803.1634
MEM 109.269531 1730101803.2639
MEM 109.269531 1730101803.3645
MEM 109.269531 1730101803.4651
MEM 109.269531 1730101803.5656
MEM 109.269531 1730101803.6662
MEM 109.269531 1730101803.7667
MEM 109.269531 1730101803.8673
MEM 109.269531 1730101803.9678
MEM 109.269531 1730101804.0683
MEM 109.269531 1730101804.1688
MEM 109.269531 1730101804.2693
MEM 109.269531 1730101804.3699
MEM 109.269531 1730101804.4704
MEM 109.269531 1730101804.5710
MEM 109.269531 1730101804.6715
MEM 109.269531 1730101804.7721
MEM 109.269531 1730101804.8726
MEM 109.269531 1730101804.9732
MEM 109.269531 1730101805.0738
MEM 109.269531 1730101805.1744
MEM 109.269531 1730101805.2749
MEM 109.269531 1730101805.3755
MEM 109.269531 1730101805.4760
MEM 109.269531 1730101805.5766
MEM 109.269531 1730101805.6772
MEM 109.269531 1730101805.7777
MEM 109.269531 1730101805.8783
MEM 109.269531 1730101805.9788
MEM 109.269531 1730101806.0794
MEM 109.269531 1730101806.1799
MEM 109.269531 1730101806.2805
MEM 109.269531 1730101806.3811
MEM 109.269531 1730101806.4817
MEM 109.269531 1730101806.5822
MEM 109.269531 1730101806.6828
MEM 109.269531 1730101806.7835
MEM 109.269531 1730101806.8840
MEM 109.269531 1730101806.9846
MEM 109.269531 1730101807.0852
MEM 109.269531 1730101807.1857
MEM 109.269531 1730101807.2862
MEM 109.269531 1730101807.3867
MEM 109.269531 1730101807.4872
MEM 109.269531 1730101807.5878
MEM 109.269531 1730101807.6883
MEM 109.269531 1730101807.7888
MEM 109.269531 1730101807.8893
MEM 109.269531 1730101807.9898
MEM 109.269531 1730101808.0903
MEM 109.269531 1730101808.1908
MEM 109.269531 1730101808.2914
MEM 109.269531 1730101808.3921
MEM 109.269531 1730101808.4926
MEM 109.269531 1730101808.5932
MEM 109.269531 1730101808.6937
MEM 109.269531 1730101808.7943
MEM 109.269531 1730101808.8949
MEM 109.269531 1730101808.9954
MEM 109.269531 1730101809.0960
MEM 109.269531 1730101809.1965
MEM 109.269531 1730101809.2971
MEM 109.269531 1730101809.3976
MEM 109.269531 1730101809.4982
MEM 109.269531 1730101809.5987
MEM 109.269531 1730101809.6993
MEM 109.269531 1730101809.7999
MEM 109.269531 1730101809.9004
MEM 109.269531 1730101810.0010
MEM 109.269531 1730101810.1016
MEM 109.269531 1730101810.2021
MEM 109.269531 1730101810.3027
MEM 109.269531 1730101810.4032
MEM 109.269531 1730101810.5038
MEM 109.269531 1730101810.6044
MEM 109.269531 1730101810.7049
MEM 109.269531 1730101810.8055
MEM 109.269531 1730101810.9060
MEM 109.269531 1730101811.0066
MEM 109.269531 1730101811.1072
MEM 109.269531 1730101811.2077
MEM 109.269531 1730101811.3082
MEM 109.269531 1730101811.4088
MEM 109.269531 1730101811.5093
MEM 109.269531 1730101811.6099
MEM 109.269531 1730101811.7104
MEM 109.269531 1730101811.8110
MEM 109.269531 1730101811.9115
MEM 109.269531 1730101812.0121
MEM 109.269531 1730101812.1126
MEM 109.269531 1730101812.2132
MEM 109.269531 1730101812.3137
MEM 109.269531 1730101812.4143
MEM 109.269531 1730101812.5148
MEM 109.269531 1730101812.6154
MEM 109.269531 1730101812.7159
MEM 109.269531 1730101812.8165
MEM 109.269531 1730101812.9171
MEM 109.269531 1730101813.0176
MEM 109.269531 1730101813.1182
MEM 109.269531 1730101813.2187
MEM 109.269531 1730101813.3192
MEM 109.269531 1730101813.4198
MEM 109.269531 1730101813.5203
MEM 109.269531 1730101813.6208
MEM 109.269531 1730101813.7213
MEM 109.269531 1730101813.8218
MEM 109.269531 1730101813.9225
MEM 109.269531 1730101814.0230
MEM 109.269531 1730101814.1236
MEM 109.269531 1730101814.2241
MEM 109.269531 1730101814.3247
MEM 109.269531 1730101814.4253
MEM 109.269531 1730101814.5258
MEM 109.269531 1730101814.6264
MEM 109.269531 1730101814.7270
MEM 109.265625 1730101814.8275
MEM 109.265625 1730101814.9281
MEM 109.265625 1730101815.0287
MEM 109.265625 1730101815.1292
MEM 109.265625 1730101815.2298
MEM 109.265625 1730101815.3304
MEM 109.265625 1730101815.4310
MEM 109.265625 1730101815.5316
MEM 109.265625 1730101815.6321
MEM 109.265625 1730101815.7327
MEM 109.265625 1730101815.8332
MEM 109.265625 1730101815.9338
MEM 109.265625 1730101816.0343
MEM 109.265625 1730101816.1349
MEM 109.265625 1730101816.2353
MEM 109.265625 1730101816.3358
MEM 109.265625 1730101816.4363
MEM 109.265625 1730101816.5369
MEM 109.253906 1730101816.6374
MEM 109.253906 1730101816.7381
MEM 109.253906 1730101816.8387
MEM 109.253906 1730101816.9393
MEM 109.253906 1730101817.0398
MEM 109.253906 1730101817.1404
MEM 109.253906 1730101817.2409
MEM 109.253906 1730101817.3415
MEM 109.253906 1730101817.4420
MEM 109.253906 1730101817.5426
MEM 109.253906 1730101817.6431
MEM 109.253906 1730101817.7437
MEM 109.253906 1730101817.8442
MEM 109.253906 1730101817.9448
MEM 109.253906 1730101818.0454
MEM 109.253906 1730101818.1460
MEM 109.253906 1730101818.2465
MEM 109.253906 1730101818.3471
MEM 109.253906 1730101818.4477
MEM 109.253906 1730101818.5482
MEM 109.253906 1730101818.6488
MEM 109.253906 1730101818.7493
MEM 109.253906 1730101818.8498
MEM 109.253906 1730101818.9503
MEM 109.253906 1730101819.0509
MEM 109.253906 1730101819.1515
MEM 109.253906 1730101819.2520
MEM 109.253906 1730101819.3526
MEM 109.253906 1730101819.4532
MEM 109.253906 1730101819.5537
MEM 109.253906 1730101819.6542
MEM 109.253906 1730101819.7548
MEM 109.253906 1730101819.8553
MEM 109.253906 1730101819.9559
MEM 109.253906 1730101820.0565
MEM 109.253906 1730101820.1570
MEM 109.253906 1730101820.2575
MEM 109.253906 1730101820.3581
MEM 109.253906 1730101820.4586
MEM 109.253906 1730101820.5592
MEM 109.253906 1730101820.6597
MEM 109.253906 1730101820.7603
MEM 109.253906 1730101820.8608
MEM 109.253906 1730101820.9614
MEM 109.253906 1730101821.0619
MEM 109.253906 1730101821.1625
MEM 109.253906 1730101821.2631
MEM 109.253906 1730101821.3636
MEM 109.253906 1730101821.4643
MEM 109.253906 1730101821.5648
MEM 109.253906 1730101821.6654
MEM 109.253906 1730101821.7660
MEM 109.253906 1730101821.8665
MEM 109.253906 1730101821.9671
MEM 109.253906 1730101822.0677
MEM 109.253906 1730101822.1684
MEM 109.253906 1730101822.2689
MEM 109.253906 1730101822.3695
MEM 109.253906 1730101822.4700
MEM 109.253906 1730101822.5706
MEM 109.253906 1730101822.6712
MEM 109.253906 1730101822.7718
MEM 109.253906 1730101822.8723
MEM 109.253906 1730101822.9729
MEM 109.253906 1730101823.0734
MEM 109.253906 1730101823.1740
MEM 109.253906 1730101823.2745
MEM 109.253906 1730101823.3751
MEM 109.253906 1730101823.4757
MEM 109.253906 1730101823.5763
MEM 109.253906 1730101823.6768
MEM 109.253906 1730101823.7773
MEM 109.253906 1730101823.8779
MEM 109.253906 1730101823.9785
MEM 109.253906 1730101824.0790
MEM 109.253906 1730101824.1796
MEM 109.253906 1730101824.2801
MEM 109.253906 1730101824.3807
MEM 109.253906 1730101824.4812
MEM 109.253906 1730101824.5818
MEM 109.253906 1730101824.6823
MEM 109.253906 1730101824.7829
MEM 109.253906 1730101824.8835
MEM 109.253906 1730101824.9841
MEM 109.253906 1730101825.0846
MEM 109.253906 1730101825.1852
MEM 109.253906 1730101825.2857
MEM 109.253906 1730101825.3863
MEM 109.253906 1730101825.4869
MEM 109.253906 1730101825.5874
MEM 109.253906 1730101825.6880
MEM 109.253906 1730101825.7885
MEM 109.253906 1730101825.8891
MEM 109.253906 1730101825.9896
MEM 109.253906 1730101826.0902
MEM 109.253906 1730101826.1907
MEM 109.253906 1730101826.2913
MEM 109.253906 1730101826.3918
MEM 109.253906 1730101826.4924
MEM 109.253906 1730101826.5930
MEM 109.253906 1730101826.6935
MEM 109.253906 1730101826.7941
MEM 109.253906 1730101826.8946
MEM 109.253906 1730101826.9952
MEM 109.253906 1730101827.0957
MEM 109.253906 1730101827.1964
MEM 109.253906 1730101827.2970
MEM 109.253906 1730101827.3975
MEM 109.253906 1730101827.4982
MEM 109.253906 1730101827.5987
MEM 109.253906 1730101827.6993
MEM 109.253906 1730101827.7998
MEM 109.253906 1730101827.9004
MEM 109.253906 1730101828.0009
MEM 109.253906 1730101828.1015
MEM 109.253906 1730101828.2020
MEM 109.253906 1730101828.3026
MEM 109.253906 1730101828.4031
MEM 109.253906 1730101828.5036
MEM 109.253906 1730101828.6042
MEM 109.253906 1730101828.7047
MEM 109.253906 1730101828.8052
MEM 109.253906 1730101828.9058
MEM 109.253906 1730101829.0064
MEM 109.253906 1730101829.1070
MEM 109.253906 1730101829.2076
MEM 109.253906 1730101829.3082
MEM 109.253906 1730101829.4087
MEM 109.253906 1730101829.5093
MEM 109.253906 1730101829.6099
MEM 109.253906 1730101829.7105
MEM 109.253906 1730101829.8111
MEM 109.253906 1730101829.9117
MEM 109.253906 1730101830.0123
MEM 109.253906 1730101830.1129
MEM 109.253906 1730101830.2134
MEM 109.253906 1730101830.3140
MEM 109.253906 1730101830.4146
MEM 109.253906 1730101830.5151
MEM 109.253906 1730101830.6156
MEM 109.253906 1730101830.7162
MEM 109.253906 1730101830.8169
MEM 109.253906 1730101830.9175
MEM 109.253906 1730101831.0180
MEM 109.253906 1730101831.1186
MEM 109.253906 1730101831.2191
MEM 109.253906 1730101831.3197
MEM 109.253906 1730101831.4203
MEM 109.253906 1730101831.5208
MEM 109.253906 1730101831.6214
MEM 109.253906 1730101831.7220
MEM 109.253906 1730101831.8225
MEM 109.253906 1730101831.9231
MEM 109.253906 1730101832.0237
MEM 109.253906 1730101832.1242
MEM 109.253906 1730101832.2248
MEM 109.253906 1730101832.3253
MEM 109.253906 1730101832.4259
MEM 109.253906 1730101832.5265
MEM 109.253906 1730101832.6271
MEM 109.253906 1730101832.7276
MEM 109.253906 1730101832.8281
MEM 109.253906 1730101832.9287
MEM 109.253906 1730101833.0293
MEM 109.253906 1730101833.1298
MEM 109.253906 1730101833.2304
MEM 109.253906 1730101833.3310
MEM 109.253906 1730101833.4316
MEM 109.253906 1730101833.5321
MEM 109.253906 1730101833.6327
MEM 109.253906 1730101833.7332
MEM 109.253906 1730101833.8337
MEM 109.253906 1730101833.9342
MEM 109.253906 1730101834.0347
MEM 109.253906 1730101834.1352
MEM 109.253906 1730101834.2358
MEM 109.253906 1730101834.3364
MEM 109.253906 1730101834.4370
MEM 109.253906 1730101834.5375
MEM 109.253906 1730101834.6380
MEM 109.253906 1730101834.7386
MEM 109.253906 1730101834.8392
MEM 109.253906 1730101834.9397
MEM 109.253906 1730101835.0402
MEM 109.253906 1730101835.1408
MEM 109.253906 1730101835.2414
MEM 109.253906 1730101835.3420
MEM 109.253906 1730101835.4426
MEM 109.253906 1730101835.5432
MEM 109.253906 1730101835.6437
MEM 109.253906 1730101835.7443
MEM 109.253906 1730101835.8449
MEM 109.253906 1730101835.9454
MEM 109.253906 1730101836.0459
MEM 109.253906 1730101836.1465
MEM 109.253906 1730101836.2471
MEM 109.253906 1730101836.3476
MEM 109.253906 1730101836.4481
MEM 109.253906 1730101836.5487
MEM 109.253906 1730101836.6493
MEM 109.253906 1730101836.7499
MEM 109.253906 1730101836.8504
MEM 109.253906 1730101836.9510
MEM 109.253906 1730101837.0516
MEM 109.253906 1730101837.1521
MEM 109.253906 1730101837.2527
MEM 109.253906 1730101837.3532
MEM 109.253906 1730101837.4538
MEM 109.253906 1730101837.5543
MEM 109.253906 1730101837.6549
MEM 109.253906 1730101837.7554
MEM 109.253906 1730101837.8560
MEM 109.253906 1730101837.9567
MEM 109.253906 1730101838.0572
MEM 109.253906 1730101838.1578
MEM 109.253906 1730101838.2583
MEM 109.253906 1730101838.3590
MEM 109.253906 1730101838.4595
MEM 109.253906 1730101838.5600
MEM 109.253906 1730101838.6605
MEM 109.253906 1730101838.7610
MEM 109.253906 1730101838.8616
MEM 109.253906 1730101838.9622
MEM 109.253906 1730101839.0628
MEM 109.253906 1730101839.1635
MEM 109.253906 1730101839.2641
MEM 109.253906 1730101839.3649
MEM 109.253906 1730101839.4655
MEM 109.253906 1730101839.5660
MEM 109.253906 1730101839.6665
MEM 109.253906 1730101839.7672
MEM 109.253906 1730101839.8677
MEM 109.253906 1730101839.9682
MEM 109.253906 1730101840.0687
MEM 109.253906 1730101840.1692
MEM 109.253906 1730101840.2700
MEM 109.253906 1730101840.3705
MEM 109.253906 1730101840.4711
MEM 109.253906 1730101840.5716
MEM 109.253906 1730101840.6721
MEM 109.253906 1730101840.7726
MEM 109.253906 1730101840.8731
MEM 109.253906 1730101840.9736
MEM 109.253906 1730101841.0741
MEM 109.253906 1730101841.1746
MEM 109.253906 1730101841.2752
MEM 109.253906 1730101841.3757
MEM 109.253906 1730101841.4762
MEM 109.253906 1730101841.5767
MEM 109.253906 1730101841.6772
MEM 109.253906 1730101841.7777
MEM 109.253906 1730101841.8782
MEM 109.253906 1730101841.9787
MEM 109.253906 1730101842.0793
MEM 109.253906 1730101842.1798
MEM 109.253906 1730101842.2803
MEM 109.253906 1730101842.3808
MEM 109.253906 1730101842.4813
MEM 109.253906 1730101842.5818
MEM 109.253906 1730101842.6824
MEM 109.253906 1730101842.7830
MEM 109.253906 1730101842.8835
MEM 109.253906 1730101842.9840
MEM 109.253906 1730101843.0845
MEM 109.253906 1730101843.1850
MEM 109.253906 1730101843.2855
MEM 109.253906 1730101843.3861
MEM 109.253906 1730101843.4866
MEM 109.253906 1730101843.5871
MEM 109.253906 1730101843.6877
MEM 109.253906 1730101843.7881
MEM 109.253906 1730101843.8887
MEM 109.253906 1730101843.9892
MEM 109.253906 1730101844.0898
MEM 109.253906 1730101844.1902
MEM 109.253906 1730101844.2908
MEM 109.253906 1730101844.3913
MEM 109.253906 1730101844.4919
MEM 109.253906 1730101844.5925
MEM 109.253906 1730101844.6930
MEM 109.253906 1730101844.7935
MEM 109.253906 1730101844.8940
MEM 109.253906 1730101844.9946
MEM 109.253906 1730101845.0951
MEM 109.253906 1730101845.1956
MEM 109.253906 1730101845.2961
MEM 109.253906 1730101845.3968
MEM 109.253906 1730101845.4973
MEM 109.253906 1730101845.5978
MEM 109.253906 1730101845.6983
MEM 109.253906 1730101845.7988
MEM 109.253906 1730101845.8993
MEM 109.253906 1730101845.9999
MEM 109.253906 1730101846.1006
MEM 109.253906 1730101846.2012
MEM 109.253906 1730101846.3017
MEM 109.253906 1730101846.4022
MEM 109.253906 1730101846.5028
MEM 109.253906 1730101846.6034
MEM 109.253906 1730101846.7040
MEM 109.253906 1730101846.8045
MEM 109.253906 1730101846.9049
MEM 109.253906 1730101847.0055
MEM 109.253906 1730101847.1059
MEM 109.253906 1730101847.2064
MEM 109.253906 1730101847.3071
MEM 109.253906 1730101847.4076
MEM 109.253906 1730101847.5081
MEM 109.253906 1730101847.6086
MEM 109.253906 1730101847.7092
MEM 109.253906 1730101847.8097
MEM 109.253906 1730101847.9102
MEM 109.253906 1730101848.0107
MEM 109.253906 1730101848.1115
MEM 109.253906 1730101848.2121
MEM 109.253906 1730101848.3126
MEM 109.253906 1730101848.4131
MEM 109.253906 1730101848.5136
MEM 109.253906 1730101848.6141
MEM 109.253906 1730101848.7147
MEM 109.253906 1730101848.8152
MEM 109.253906 1730101848.9157
MEM 109.253906 1730101849.0162
MEM 109.253906 1730101849.1168
MEM 109.253906 1730101849.2173
MEM 109.253906 1730101849.3178
MEM 109.253906 1730101849.4184
MEM 109.253906 1730101849.5189
MEM 109.253906 1730101849.6195
MEM 109.253906 1730101849.7201
MEM 109.253906 1730101849.8207
MEM 109.253906 1730101849.9212
MEM 109.253906 1730101850.0217
MEM 109.253906 1730101850.1223
MEM 109.253906 1730101850.2229
MEM 109.253906 1730101850.3234
MEM 109.253906 1730101850.4240
MEM 109.253906 1730101850.5246
MEM 109.253906 1730101850.6251
MEM 109.253906 1730101850.7256
MEM 109.253906 1730101850.8262
MEM 109.253906 1730101850.9267
MEM 109.253906 1730101851.0272
MEM 109.253906 1730101851.1279
MEM 109.253906 1730101851.2284
MEM 109.253906 1730101851.3289
MEM 109.253906 1730101851.4294
MEM 109.253906 1730101851.5300
MEM 109.253906 1730101851.6306
MEM 109.253906 1730101851.7312
MEM 109.253906 1730101851.8317
MEM 109.253906 1730101851.9322
MEM 109.253906 1730101852.0328
MEM 109.253906 1730101852.1333
MEM 109.253906 1730101852.2339
MEM 109.253906 1730101852.3344
MEM 109.253906 1730101852.4349
MEM 109.253906 1730101852.5355
MEM 109.253906 1730101852.6361
MEM 109.253906 1730101852.7366
MEM 109.253906 1730101852.8371
MEM 109.253906 1730101852.9376
MEM 109.253906 1730101853.0381
MEM 109.253906 1730101853.1387
MEM 109.253906 1730101853.2392
MEM 109.253906 1730101853.3397
MEM 109.253906 1730101853.4402
MEM 109.253906 1730101853.5408
MEM 109.253906 1730101853.6413
MEM 109.253906 1730101853.7419
MEM 109.253906 1730101853.8425
MEM 109.253906 1730101853.9431
MEM 109.253906 1730101854.0436
MEM 109.253906 1730101854.1442
MEM 109.253906 1730101854.2447
MEM 109.253906 1730101854.3453
MEM 109.253906 1730101854.4458
MEM 109.253906 1730101854.5464
MEM 109.253906 1730101854.6470
MEM 109.253906 1730101854.7476
MEM 109.253906 1730101854.8481
MEM 109.253906 1730101854.9486
MEM 109.253906 1730101855.0491
MEM 109.253906 1730101855.1497
MEM 109.253906 1730101855.2502
MEM 109.253906 1730101855.3507
MEM 109.253906 1730101855.4513
MEM 109.253906 1730101855.5519
MEM 109.253906 1730101855.6524
