CMDLINE python caphv_timespaceanalysis.py
MEM 109.058594 1730723540.8541
MEM 109.058594 1730723540.9545
MEM 109.058594 1730723541.0550
MEM 109.058594 1730723541.1555
MEM 109.058594 1730723541.2560
MEM 109.058594 1730723541.3565
MEM 109.058594 1730723541.4570
MEM 109.058594 1730723541.5575
MEM 109.058594 1730723541.6581
MEM 109.058594 1730723541.7585
MEM 109.058594 1730723541.8589
MEM 109.058594 1730723541.9594
MEM 109.058594 1730723542.0600
MEM 109.058594 1730723542.1605
MEM 109.058594 1730723542.2611
MEM 109.058594 1730723542.3616
MEM 109.058594 1730723542.4631
MEM 109.058594 1730723542.5636
MEM 109.058594 1730723542.6640
MEM 109.058594 1730723542.7645
MEM 109.058594 1730723542.8651
MEM 109.058594 1730723542.9657
MEM 109.058594 1730723543.0663
MEM 109.058594 1730723543.1679
MEM 109.058594 1730723543.2683
MEM 109.058594 1730723543.3687
MEM 109.058594 1730723543.4693
MEM 109.058594 1730723543.5698
MEM 109.058594 1730723543.6704
MEM 109.058594 1730723543.7710
MEM 109.058594 1730723543.8724
MEM 109.058594 1730723543.9728
MEM 109.058594 1730723544.0732
MEM 109.058594 1730723544.1738
MEM 109.058594 1730723544.2743
MEM 109.058594 1730723544.3747
MEM 109.058594 1730723544.4753
MEM 109.058594 1730723544.5762
MEM 109.058594 1730723544.6768
MEM 109.058594 1730723544.7773
MEM 109.058594 1730723544.8778
MEM 109.058594 1730723544.9784
MEM 109.058594 1730723545.0790
MEM 109.058594 1730723545.1795
MEM 109.058594 1730723545.2802
MEM 109.058594 1730723545.3808
MEM 109.058594 1730723545.4813
MEM 109.058594 1730723545.5818
MEM 109.058594 1730723545.6822
MEM 109.058594 1730723545.7827
MEM 109.058594 1730723545.8836
MEM 109.058594 1730723545.9841
MEM 109.058594 1730723546.0846
MEM 109.058594 1730723546.1850
MEM 109.058594 1730723546.2854
MEM 109.058594 1730723546.3858
MEM 109.058594 1730723546.4864
MEM 109.058594 1730723546.5873
MEM 109.058594 1730723546.6878
MEM 109.058594 1730723546.7882
MEM 109.058594 1730723546.8888
MEM 109.058594 1730723546.9902
MEM 109.058594 1730723547.0907
MEM 109.058594 1730723547.1912
MEM 109.058594 1730723547.2916
MEM 109.058594 1730723547.3922
MEM 109.058594 1730723547.4928
MEM 109.058594 1730723547.5933
MEM 109.058594 1730723547.6939
MEM 109.058594 1730723547.7945
MEM 109.058594 1730723547.8950
MEM 109.058594 1730723547.9956
MEM 109.058594 1730723548.0960
MEM 109.058594 1730723548.1964
MEM 109.058594 1730723548.2969
MEM 109.058594 1730723548.3975
MEM 109.058594 1730723548.4980
MEM 109.058594 1730723548.5985
MEM 109.058594 1730723548.6989
MEM 109.058594 1730723548.7993
MEM 109.058594 1730723548.8997
MEM 109.058594 1730723549.0003
MEM 109.058594 1730723549.1019
MEM 109.058594 1730723549.2025
MEM 109.058594 1730723549.3031
MEM 109.058594 1730723549.4040
MEM 109.058594 1730723549.5045
MEM 109.058594 1730723549.6050
MEM 109.058594 1730723549.7055
MEM 109.058594 1730723549.8061
MEM 109.058594 1730723549.9066
MEM 109.058594 1730723550.0071
MEM 109.058594 1730723550.1077
MEM 109.058594 1730723550.2082
MEM 109.058594 1730723550.3086
MEM 109.058594 1730723550.4091
MEM 109.058594 1730723550.5096
MEM 109.058594 1730723550.6112
MEM 109.058594 1730723550.7117
MEM 109.058594 1730723550.8123
MEM 109.058594 1730723550.9132
MEM 109.058594 1730723551.0137
MEM 109.058594 1730723551.1143
MEM 109.058594 1730723551.2148
MEM 109.058594 1730723551.3153
MEM 109.058594 1730723551.4159
MEM 109.058594 1730723551.5164
MEM 109.058594 1730723551.6170
MEM 109.058594 1730723551.7178
MEM 109.058594 1730723551.8183
MEM 109.058594 1730723551.9188
MEM 109.058594 1730723552.0193
MEM 109.058594 1730723552.1198
MEM 109.058594 1730723552.2204
MEM 109.058594 1730723552.3210
MEM 109.058594 1730723552.4215
MEM 109.058594 1730723552.5220
MEM 109.058594 1730723552.6226
MEM 109.058594 1730723552.7230
MEM 109.058594 1730723552.8236
MEM 109.058594 1730723552.9241
MEM 109.058594 1730723553.0253
MEM 109.058594 1730723553.1259
MEM 109.058594 1730723553.2263
MEM 109.058594 1730723553.3270
MEM 109.058594 1730723553.4274
MEM 109.058594 1730723553.5280
MEM 109.058594 1730723553.6284
MEM 109.058594 1730723553.7294
MEM 109.058594 1730723553.8299
MEM 109.058594 1730723553.9303
MEM 109.058594 1730723554.0308
MEM 109.058594 1730723554.1313
MEM 109.058594 1730723554.2319
MEM 109.058594 1730723554.3325
MEM 109.058594 1730723554.4329
MEM 109.058594 1730723554.5334
MEM 109.058594 1730723554.6339
MEM 109.058594 1730723554.7343
MEM 109.058594 1730723554.8347
MEM 109.058594 1730723554.9352
MEM 109.058594 1730723555.0355
MEM 109.058594 1730723555.1361
MEM 109.058594 1730723555.2368
MEM 109.058594 1730723555.3373
MEM 109.058594 1730723555.4378
MEM 109.058594 1730723555.5394
MEM 109.058594 1730723555.6404
MEM 109.058594 1730723555.7409
MEM 109.058594 1730723555.8413
MEM 109.058594 1730723555.9417
MEM 109.058594 1730723556.0421
MEM 109.058594 1730723556.1427
MEM 109.058594 1730723556.2433
MEM 109.058594 1730723556.3438
MEM 109.058594 1730723556.4442
MEM 109.058594 1730723556.5448
MEM 109.058594 1730723556.6455
MEM 109.058594 1730723556.7459
MEM 109.058594 1730723556.8464
MEM 109.058594 1730723556.9470
MEM 109.058594 1730723557.0479
MEM 109.058594 1730723557.1484
MEM 109.058594 1730723557.2490
MEM 109.058594 1730723557.3496
MEM 109.058594 1730723557.4502
MEM 109.058594 1730723557.5508
MEM 109.058594 1730723557.6514
MEM 109.058594 1730723557.7518
MEM 109.058594 1730723557.8523
MEM 109.058594 1730723557.9529
MEM 109.058594 1730723558.0533
MEM 109.058594 1730723558.1538
MEM 109.058594 1730723558.2542
MEM 109.058594 1730723558.3548
MEM 109.058594 1730723558.4553
MEM 109.058594 1730723558.5559
MEM 109.058594 1730723558.6572
MEM 109.058594 1730723558.7578
MEM 109.058594 1730723558.8581
MEM 109.058594 1730723558.9588
MEM 109.058594 1730723559.0593
MEM 109.058594 1730723559.1599
MEM 109.058594 1730723559.2604
MEM 109.058594 1730723559.3609
MEM 109.058594 1730723559.4615
MEM 109.058594 1730723559.5621
MEM 109.058594 1730723559.6628
MEM 109.058594 1730723559.7634
MEM 109.058594 1730723559.8640
MEM 109.058594 1730723559.9645
MEM 109.058594 1730723560.0651
MEM 109.058594 1730723560.1657
MEM 109.058594 1730723560.2662
MEM 109.058594 1730723560.3667
MEM 109.058594 1730723560.4672
MEM 109.058594 1730723560.5677
MEM 109.058594 1730723560.6683
MEM 109.058594 1730723560.7690
MEM 109.058594 1730723560.8695
MEM 109.058594 1730723560.9700
MEM 109.058594 1730723561.0705
MEM 109.058594 1730723561.1719
MEM 109.058594 1730723561.2724
MEM 109.058594 1730723561.3729
MEM 109.058594 1730723561.4733
MEM 109.058594 1730723561.5738
MEM 109.058594 1730723561.6743
MEM 109.058594 1730723561.7748
MEM 109.058594 1730723561.8759
MEM 109.058594 1730723561.9765
MEM 109.058594 1730723562.0769
MEM 109.058594 1730723562.1773
MEM 109.058594 1730723562.2778
MEM 109.058594 1730723562.3783
MEM 109.058594 1730723562.4788
MEM 109.058594 1730723562.5792
MEM 109.058594 1730723562.6797
MEM 109.058594 1730723562.7801
MEM 109.058594 1730723562.8806
MEM 109.058594 1730723562.9812
MEM 109.058594 1730723563.0818
MEM 109.058594 1730723563.1827
MEM 109.058594 1730723563.2833
MEM 109.058594 1730723563.3842
MEM 109.058594 1730723563.4848
MEM 109.058594 1730723563.5853
MEM 109.058594 1730723563.6858
MEM 109.058594 1730723563.7864
MEM 109.058594 1730723563.8869
MEM 109.058594 1730723563.9875
MEM 109.058594 1730723564.0882
MEM 109.058594 1730723564.1889
MEM 109.058594 1730723564.2899
MEM 109.058594 1730723564.3905
MEM 109.058594 1730723564.4910
MEM 109.058594 1730723564.5923
MEM 109.058594 1730723564.6928
MEM 109.058594 1730723564.7934
MEM 109.058594 1730723564.8939
MEM 109.058594 1730723564.9944
MEM 109.058594 1730723565.0950
MEM 109.058594 1730723565.1956
MEM 109.058594 1730723565.2962
MEM 109.058594 1730723565.3968
MEM 109.058594 1730723565.4972
MEM 109.058594 1730723565.5986
MEM 109.058594 1730723565.6992
MEM 109.058594 1730723565.7996
MEM 109.058594 1730723565.9001
MEM 109.058594 1730723566.0006
MEM 109.058594 1730723566.1013
MEM 109.058594 1730723566.2019
MEM 109.058594 1730723566.3029
MEM 109.058594 1730723566.4034
MEM 109.058594 1730723566.5040
MEM 109.058594 1730723566.6044
MEM 109.058594 1730723566.7050
MEM 109.058594 1730723566.8055
MEM 109.058594 1730723566.9060
MEM 109.058594 1730723567.0066
MEM 109.058594 1730723567.1071
MEM 109.058594 1730723567.2084
MEM 109.058594 1730723567.3089
MEM 109.058594 1730723567.4094
MEM 109.058594 1730723567.5099
MEM 109.058594 1730723567.6107
MEM 109.058594 1730723567.7111
MEM 109.058594 1730723567.8115
MEM 109.058594 1730723567.9121
MEM 109.058594 1730723568.0129
MEM 109.058594 1730723568.1135
MEM 109.058594 1730723568.2139
MEM 109.058594 1730723568.3144
MEM 109.058594 1730723568.4159
MEM 109.058594 1730723568.5164
MEM 109.058594 1730723568.6170
MEM 109.058594 1730723568.7178
MEM 109.058594 1730723568.8184
MEM 109.058594 1730723568.9188
MEM 109.058594 1730723569.0193
MEM 109.058594 1730723569.1197
MEM 109.058594 1730723569.2201
MEM 109.058594 1730723569.3208
MEM 109.058594 1730723569.4217
MEM 109.058594 1730723569.5223
MEM 109.058594 1730723569.6227
MEM 109.058594 1730723569.7233
MEM 109.058594 1730723569.8247
MEM 109.058594 1730723569.9252
MEM 109.058594 1730723570.0257
MEM 109.058594 1730723570.1261
MEM 109.058594 1730723570.2267
MEM 109.058594 1730723570.3271
MEM 109.058594 1730723570.4277
MEM 109.058594 1730723570.5291
MEM 109.058594 1730723570.6296
MEM 109.058594 1730723570.7300
MEM 109.058594 1730723570.8304
MEM 109.058594 1730723570.9309
MEM 109.058594 1730723571.0315
MEM 109.058594 1730723571.1321
MEM 109.058594 1730723571.2326
MEM 109.058594 1730723571.3331
MEM 109.058594 1730723571.4347
MEM 109.058594 1730723571.5352
MEM 109.058594 1730723571.6355
MEM 109.058594 1730723571.7361
MEM 109.058594 1730723571.8368
MEM 109.058594 1730723571.9373
MEM 109.058594 1730723572.0378
MEM 109.058594 1730723572.1386
MEM 109.058594 1730723572.2391
MEM 109.058594 1730723572.3397
MEM 109.058594 1730723572.4401
MEM 109.058594 1730723572.5405
MEM 109.058594 1730723572.6409
MEM 109.058594 1730723572.7414
MEM 109.058594 1730723572.8418
MEM 109.058594 1730723572.9423
MEM 109.058594 1730723573.0428
MEM 109.058594 1730723573.1434
MEM 109.058594 1730723573.2444
MEM 109.058594 1730723573.3450
MEM 109.058594 1730723573.4460
MEM 109.058594 1730723573.5465
MEM 109.058594 1730723573.6471
MEM 109.058594 1730723573.7475
MEM 109.058594 1730723573.8480
MEM 109.058594 1730723573.9484
MEM 109.058594 1730723574.0488
MEM 109.058594 1730723574.1494
MEM 109.058594 1730723574.2499
MEM 109.058594 1730723574.3504
MEM 109.058594 1730723574.4509
MEM 109.058594 1730723574.5513
MEM 109.058594 1730723574.6518
MEM 109.058594 1730723574.7524
MEM 109.058594 1730723574.8532
MEM 109.058594 1730723574.9537
MEM 109.058594 1730723575.0542
MEM 109.058594 1730723575.1545
MEM 109.058594 1730723575.2550
MEM 109.058594 1730723575.3554
MEM 109.058594 1730723575.4560
MEM 109.058594 1730723575.5566
MEM 109.058594 1730723575.6572
MEM 109.058594 1730723575.7576
MEM 109.058594 1730723575.8582
MEM 109.058594 1730723575.9597
MEM 109.058594 1730723576.0601
MEM 109.058594 1730723576.1606
MEM 109.058594 1730723576.2611
MEM 109.058594 1730723576.3616
MEM 109.058594 1730723576.4620
MEM 109.058594 1730723576.5624
MEM 109.058594 1730723576.6629
MEM 109.058594 1730723576.7632
MEM 109.058594 1730723576.8639
MEM 109.058594 1730723576.9643
MEM 109.058594 1730723577.0648
MEM 109.058594 1730723577.1653
MEM 109.058594 1730723577.2659
MEM 109.058594 1730723577.3673
MEM 109.058594 1730723577.4677
MEM 109.058594 1730723577.5683
MEM 109.058594 1730723577.6691
MEM 109.058594 1730723577.7696
MEM 109.058594 1730723577.8701
MEM 109.058594 1730723577.9718
MEM 109.058594 1730723578.0733
MEM 109.058594 1730723578.1738
MEM 109.058594 1730723578.2742
MEM 109.058594 1730723578.3746
MEM 109.058594 1730723578.4751
MEM 109.058594 1730723578.5756
MEM 109.058594 1730723578.6762
MEM 109.058594 1730723578.7767
MEM 109.058594 1730723578.8772
MEM 109.058594 1730723578.9778
MEM 109.058594 1730723579.0784
MEM 109.058594 1730723579.1790
MEM 109.058594 1730723579.2794
MEM 109.058594 1730723579.3800
MEM 109.058594 1730723579.4809
MEM 109.058594 1730723579.5814
MEM 109.058594 1730723579.6820
MEM 109.058594 1730723579.7825
MEM 109.058594 1730723579.8830
MEM 109.058594 1730723579.9835
MEM 109.058594 1730723580.0841
MEM 109.058594 1730723580.1846
MEM 109.058594 1730723580.2852
MEM 109.058594 1730723580.3858
MEM 109.058594 1730723580.4863
MEM 109.058594 1730723580.5869
MEM 109.058594 1730723580.6875
MEM 109.058594 1730723580.7880
MEM 109.058594 1730723580.8886
MEM 109.058594 1730723580.9892
MEM 109.058594 1730723581.0897
MEM 109.058594 1730723581.1903
MEM 109.058594 1730723581.2909
MEM 109.058594 1730723581.3915
MEM 109.058594 1730723581.4921
MEM 109.058594 1730723581.5927
MEM 109.058594 1730723581.6931
MEM 109.058594 1730723581.7949
MEM 109.058594 1730723581.8964
MEM 109.058594 1730723581.9969
MEM 109.058594 1730723582.0973
MEM 109.058594 1730723582.1978
MEM 109.058594 1730723582.2983
MEM 109.058594 1730723582.3987
MEM 109.058594 1730723582.4993
MEM 109.058594 1730723582.6007
MEM 109.058594 1730723582.7012
MEM 109.058594 1730723582.8018
MEM 109.058594 1730723582.9022
MEM 109.058594 1730723583.0028
MEM 109.058594 1730723583.1032
MEM 109.058594 1730723583.2038
MEM 109.058594 1730723583.3051
MEM 109.058594 1730723583.4056
MEM 109.058594 1730723583.5062
MEM 109.058594 1730723583.6067
MEM 109.058594 1730723583.7073
MEM 109.058594 1730723583.8079
MEM 109.058594 1730723583.9085
MEM 109.058594 1730723584.0091
MEM 109.058594 1730723584.1096
MEM 109.058594 1730723584.2102
MEM 109.058594 1730723584.3107
MEM 109.058594 1730723584.4112
MEM 109.058594 1730723584.5116
MEM 109.058594 1730723584.6121
MEM 109.058594 1730723584.7125
MEM 109.058594 1730723584.8131
MEM 109.058594 1730723584.9141
MEM 109.058594 1730723585.0146
MEM 109.058594 1730723585.1152
MEM 109.058594 1730723585.2158
MEM 109.058594 1730723585.3163
MEM 109.058594 1730723585.4168
MEM 109.058594 1730723585.5177
MEM 109.058594 1730723585.6183
MEM 109.058594 1730723585.7189
MEM 109.058594 1730723585.8195
MEM 109.058594 1730723585.9204
MEM 109.058594 1730723586.0211
MEM 109.058594 1730723586.1220
MEM 109.058594 1730723586.2225
MEM 109.058594 1730723586.3230
MEM 109.058594 1730723586.4235
MEM 109.058594 1730723586.5241
MEM 109.058594 1730723586.6246
MEM 109.058594 1730723586.7252
MEM 109.058594 1730723586.8257
MEM 109.058594 1730723586.9263
MEM 109.058594 1730723587.0268
MEM 109.058594 1730723587.1282
MEM 109.058594 1730723587.2287
MEM 109.058594 1730723587.3302
MEM 109.058594 1730723587.4306
MEM 109.058594 1730723587.5312
MEM 109.058594 1730723587.6316
MEM 109.058594 1730723587.7321
MEM 109.058594 1730723587.8325
MEM 109.058594 1730723587.9331
MEM 109.058594 1730723588.0336
MEM 109.058594 1730723588.1342
MEM 109.058594 1730723588.2348
MEM 109.058594 1730723588.3354
MEM 109.058594 1730723588.4360
MEM 109.058594 1730723588.5366
MEM 109.058594 1730723588.6372
MEM 109.058594 1730723588.7378
MEM 109.058594 1730723588.8383
MEM 109.058594 1730723588.9388
MEM 109.058594 1730723589.0394
MEM 109.058594 1730723589.1402
MEM 109.058594 1730723589.2407
MEM 109.058594 1730723589.3412
MEM 109.058594 1730723589.4417
MEM 109.058594 1730723589.5422
MEM 109.058594 1730723589.6427
MEM 109.058594 1730723589.7446
MEM 109.058594 1730723589.8461
MEM 109.058594 1730723589.9466
MEM 109.058594 1730723590.0471
MEM 109.058594 1730723590.1476
MEM 109.058594 1730723590.2481
MEM 109.058594 1730723590.3487
MEM 109.058594 1730723590.4492
MEM 109.058594 1730723590.5497
MEM 109.058594 1730723590.6502
MEM 109.058594 1730723590.7507
MEM 109.058594 1730723590.8511
MEM 109.058594 1730723590.9515
MEM 109.058594 1730723591.0520
MEM 109.058594 1730723591.1525
MEM 109.058594 1730723591.2530
MEM 109.058594 1730723591.3534
MEM 109.058594 1730723591.4540
MEM 109.058594 1730723591.5545
MEM 109.058594 1730723591.6551
MEM 109.058594 1730723591.7555
MEM 109.058594 1730723591.8560
MEM 109.058594 1730723591.9576
MEM 109.058594 1730723592.0581
MEM 109.058594 1730723592.1585
MEM 109.058594 1730723592.2590
MEM 109.058594 1730723592.3595
MEM 109.058594 1730723592.4601
MEM 109.058594 1730723592.5607
MEM 109.058594 1730723592.6613
MEM 109.058594 1730723592.7618
MEM 109.058594 1730723592.8624
MEM 109.058594 1730723592.9630
MEM 109.058594 1730723593.0636
MEM 109.058594 1730723593.1641
MEM 109.058594 1730723593.2648
MEM 109.058594 1730723593.3659
MEM 109.058594 1730723593.4665
MEM 109.058594 1730723593.5676
MEM 109.058594 1730723593.6681
MEM 109.058594 1730723593.7686
MEM 109.058594 1730723593.8692
MEM 109.058594 1730723593.9704
MEM 109.058594 1730723594.0709
MEM 109.058594 1730723594.1713
MEM 109.058594 1730723594.2717
MEM 109.058594 1730723594.3721
MEM 109.058594 1730723594.4727
MEM 109.058594 1730723594.5733
MEM 109.058594 1730723594.6743
MEM 109.058594 1730723594.7750
MEM 109.058594 1730723594.8757
MEM 109.058594 1730723594.9762
MEM 109.058594 1730723595.0768
MEM 109.058594 1730723595.1772
MEM 109.058594 1730723595.2777
MEM 109.058594 1730723595.3781
MEM 109.058594 1730723595.4788
MEM 109.058594 1730723595.5794
MEM 109.058594 1730723595.6799
MEM 109.058594 1730723595.7804
MEM 109.058594 1730723595.8809
MEM 109.058594 1730723595.9816
MEM 109.058594 1730723596.0824
MEM 109.058594 1730723596.1829
MEM 109.058594 1730723596.2834
MEM 109.058594 1730723596.3839
MEM 109.058594 1730723596.4844
MEM 109.058594 1730723596.5850
MEM 109.058594 1730723596.6856
MEM 109.058594 1730723596.7873
MEM 109.058594 1730723596.8878
MEM 109.058594 1730723596.9884
MEM 109.058594 1730723597.0889
MEM 109.058594 1730723597.1895
MEM 109.058594 1730723597.2900
MEM 109.058594 1730723597.3904
MEM 109.058594 1730723597.4910
MEM 109.058594 1730723597.5916
MEM 109.058594 1730723597.6921
MEM 109.058594 1730723597.7925
MEM 109.058594 1730723597.8930
MEM 109.058594 1730723597.9936
MEM 109.058594 1730723598.0941
MEM 109.058594 1730723598.1946
MEM 109.058594 1730723598.2953
MEM 109.058594 1730723598.3962
MEM 109.058594 1730723598.4967
MEM 109.058594 1730723598.5973
MEM 109.058594 1730723598.6978
MEM 109.058594 1730723598.7983
MEM 109.058594 1730723598.8988
MEM 109.058594 1730723598.9994
MEM 109.058594 1730723599.0999
MEM 109.058594 1730723599.2003
MEM 109.058594 1730723599.3007
MEM 109.058594 1730723599.4013
MEM 109.058594 1730723599.5018
MEM 109.058594 1730723599.6023
MEM 109.058594 1730723599.7028
MEM 109.058594 1730723599.8034
MEM 109.058594 1730723599.9048
MEM 109.058594 1730723600.0054
MEM 109.058594 1730723600.1060
MEM 109.058594 1730723600.2066
MEM 109.058594 1730723600.3072
MEM 109.058594 1730723600.4078
MEM 109.058594 1730723600.5084
MEM 109.058594 1730723600.6090
MEM 109.058594 1730723600.7095
MEM 109.058594 1730723600.8100
MEM 109.058594 1730723600.9106
MEM 109.058594 1730723601.0111
MEM 109.058594 1730723601.1115
MEM 109.058594 1730723601.2119
MEM 109.058594 1730723601.3124
MEM 109.058594 1730723601.4130
MEM 109.058594 1730723601.5135
MEM 109.058594 1730723601.6139
MEM 109.058594 1730723601.7145
MEM 109.058594 1730723601.8151
MEM 109.058594 1730723601.9156
MEM 109.058594 1730723602.0162
MEM 109.058594 1730723602.1166
MEM 109.058594 1730723602.2171
MEM 109.058594 1730723602.3177
MEM 109.058594 1730723602.4181
MEM 109.058594 1730723602.5185
MEM 109.058594 1730723602.6190
MEM 109.058594 1730723602.7194
MEM 109.058594 1730723602.8200
MEM 109.058594 1730723602.9206
MEM 109.058594 1730723603.0211
MEM 109.058594 1730723603.1217
MEM 109.058594 1730723603.2223
MEM 109.058594 1730723603.3228
MEM 109.058594 1730723603.4234
MEM 109.058594 1730723603.5242
MEM 109.058594 1730723603.6246
MEM 109.058594 1730723603.7252
MEM 109.058594 1730723603.8258
MEM 109.058594 1730723603.9264
MEM 109.058594 1730723604.0268
MEM 109.058594 1730723604.1273
MEM 109.058594 1730723604.2277
MEM 109.058594 1730723604.3283
MEM 109.058594 1730723604.4289
MEM 109.058594 1730723604.5296
MEM 109.058594 1730723604.6300
MEM 109.058594 1730723604.7304
MEM 109.058594 1730723604.8309
MEM 109.058594 1730723604.9313
MEM 109.058594 1730723605.0319
MEM 109.058594 1730723605.1324
MEM 109.058594 1730723605.2329
MEM 109.058594 1730723605.3334
MEM 109.058594 1730723605.4340
MEM 109.058594 1730723605.5343
MEM 109.058594 1730723605.6350
MEM 109.058594 1730723605.7358
MEM 109.058594 1730723605.8363
MEM 109.058594 1730723605.9368
MEM 109.058594 1730723606.0374
MEM 109.058594 1730723606.1379
MEM 109.058594 1730723606.2385
MEM 109.058594 1730723606.3389
MEM 109.058594 1730723606.4394
MEM 109.058594 1730723606.5400
MEM 109.058594 1730723606.6407
MEM 109.058594 1730723606.7412
MEM 109.058594 1730723606.8417
MEM 109.058594 1730723606.9423
MEM 109.058594 1730723607.0428
MEM 109.058594 1730723607.1433
MEM 109.058594 1730723607.2439
MEM 109.058594 1730723607.3444
MEM 109.058594 1730723607.4451
MEM 109.058594 1730723607.5456
MEM 109.058594 1730723607.6461
MEM 109.058594 1730723607.7468
MEM 109.058594 1730723607.8472
MEM 109.058594 1730723607.9485
MEM 109.058594 1730723608.0490
MEM 109.058594 1730723608.1504
MEM 109.058594 1730723608.2509
MEM 109.058594 1730723608.3516
MEM 109.058594 1730723608.4520
MEM 109.058594 1730723608.5524
MEM 109.058594 1730723608.6529
MEM 109.058594 1730723608.7533
MEM 109.058594 1730723608.8538
MEM 109.058594 1730723608.9543
MEM 109.058594 1730723609.0551
MEM 109.058594 1730723609.1556
MEM 109.058594 1730723609.2562
MEM 109.058594 1730723609.3567
MEM 109.058594 1730723609.4572
MEM 109.058594 1730723609.5576
MEM 109.058594 1730723609.6581
MEM 109.058594 1730723609.7586
MEM 109.058594 1730723609.8592
MEM 109.058594 1730723609.9598
MEM 109.058594 1730723610.0603
MEM 109.058594 1730723610.1618
MEM 109.058594 1730723610.2622
MEM 109.058594 1730723610.3626
MEM 109.058594 1730723610.4633
MEM 109.058594 1730723610.5638
MEM 109.058594 1730723610.6644
MEM 109.058594 1730723610.7649
MEM 109.058594 1730723610.8665
MEM 109.058594 1730723610.9670
MEM 109.058594 1730723611.0674
MEM 109.058594 1730723611.1679
MEM 109.058594 1730723611.2685
MEM 109.058594 1730723611.3690
MEM 109.058594 1730723611.4696
MEM 109.058594 1730723611.5711
MEM 109.058594 1730723611.6716
MEM 109.058594 1730723611.7720
MEM 109.058594 1730723611.8727
MEM 109.058594 1730723611.9731
MEM 109.058594 1730723612.0736
MEM 109.058594 1730723612.1742
MEM 109.058594 1730723612.2758
MEM 109.058594 1730723612.3762
MEM 109.058594 1730723612.4766
MEM 109.058594 1730723612.5771
MEM 109.058594 1730723612.6777
MEM 109.058594 1730723612.7782
MEM 109.058594 1730723612.8788
MEM 109.058594 1730723612.9793
MEM 109.058594 1730723613.0799
MEM 109.058594 1730723613.1805
MEM 109.058594 1730723613.2809
MEM 109.058594 1730723613.3814
MEM 109.058594 1730723613.4818
MEM 109.058594 1730723613.5824
MEM 109.058594 1730723613.6829
MEM 109.058594 1730723613.7834
MEM 109.058594 1730723613.8839
MEM 109.058594 1730723613.9844
MEM 109.058594 1730723614.0848
MEM 109.058594 1730723614.1852
MEM 109.058594 1730723614.2859
MEM 109.058594 1730723614.3868
MEM 109.058594 1730723614.4873
MEM 109.058594 1730723614.5878
MEM 109.058594 1730723614.6882
MEM 109.058594 1730723614.7897
MEM 109.058594 1730723614.8901
MEM 109.058594 1730723614.9905
MEM 109.058594 1730723615.0910
MEM 109.058594 1730723615.1916
MEM 109.058594 1730723615.2920
MEM 109.058594 1730723615.3929
MEM 109.058594 1730723615.4934
MEM 109.058594 1730723615.5939
MEM 109.058594 1730723615.6954
MEM 109.058594 1730723615.7958
MEM 109.058594 1730723615.8964
MEM 109.058594 1730723615.9969
MEM 109.058594 1730723616.0976
MEM 109.058594 1730723616.1986
MEM 109.058594 1730723616.2991
MEM 109.058594 1730723616.3997
MEM 109.058594 1730723616.5002
MEM 109.058594 1730723616.6007
MEM 109.058594 1730723616.7012
MEM 109.058594 1730723616.8016
MEM 109.058594 1730723616.9020
MEM 109.058594 1730723617.0025
MEM 109.058594 1730723617.1030
MEM 109.058594 1730723617.2035
MEM 109.058594 1730723617.3039
MEM 109.058594 1730723617.4045
MEM 109.058594 1730723617.5050
MEM 109.058594 1730723617.6055
MEM 109.058594 1730723617.7071
MEM 109.058594 1730723617.8076
MEM 109.058594 1730723617.9080
MEM 109.058594 1730723618.0085
MEM 109.058594 1730723618.1090
MEM 109.058594 1730723618.2096
MEM 109.058594 1730723618.3101
MEM 109.058594 1730723618.4107
MEM 109.058594 1730723618.5113
MEM 109.058594 1730723618.6118
MEM 109.058594 1730723618.7123
MEM 109.058594 1730723618.8129
MEM 109.058594 1730723618.9141
MEM 109.058594 1730723619.0148
MEM 109.058594 1730723619.1157
MEM 109.058594 1730723619.2163
MEM 109.058594 1730723619.3169
MEM 109.058594 1730723619.4174
MEM 109.058594 1730723619.5179
MEM 109.058594 1730723619.6184
MEM 109.058594 1730723619.7191
MEM 109.058594 1730723619.8196
MEM 109.058594 1730723619.9202
MEM 109.058594 1730723620.0207
MEM 109.058594 1730723620.1213
MEM 109.058594 1730723620.2218
MEM 109.058594 1730723620.3224
MEM 109.058594 1730723620.4230
MEM 109.058594 1730723620.5235
MEM 109.058594 1730723620.6240
MEM 109.058594 1730723620.7253
MEM 109.058594 1730723620.8258
MEM 109.058594 1730723620.9271
MEM 109.058594 1730723621.0276
MEM 109.058594 1730723621.1281
MEM 109.058594 1730723621.2286
MEM 109.058594 1730723621.3290
MEM 109.058594 1730723621.4295
MEM 109.058594 1730723621.5301
MEM 109.058594 1730723621.6310
MEM 109.058594 1730723621.7316
MEM 109.058594 1730723621.8320
MEM 109.058594 1730723621.9326
MEM 109.058594 1730723622.0341
MEM 109.058594 1730723622.1345
MEM 109.058594 1730723622.2349
MEM 109.058594 1730723622.3354
MEM 109.058594 1730723622.4359
MEM 109.058594 1730723622.5364
MEM 109.058594 1730723622.6370
MEM 109.058594 1730723622.7379
MEM 109.058594 1730723622.8386
MEM 109.058594 1730723622.9396
MEM 109.058594 1730723623.0402
MEM 109.058594 1730723623.1407
MEM 109.058594 1730723623.2413
MEM 109.058594 1730723623.3418
MEM 109.058594 1730723623.4424
