Threshold	Specificity
0.000308	-44.49740150880134
0.0003	-44.846269907795474
0.000296	-45.19698239731768
0.000288	-45.54953897736798
0.000283	-45.90402347024308
0.00028	-46.26035205364627
0.000277	-46.61860854987427
0.000276	-46.97879295892707
0.000274	-47.34090528080469
0.000269	-47.70494551550713
0.000266	-48.06915339480302
0.000262	-48.433445096395644
0.00026	-48.80159262363789
0.000258	-49.17166806370494
0.000254	-49.543671416596816
0.000253	-49.921458507963116
0.000249	-50.301173512154236
0.000247	-50.68281642917016
0.000244	-51.064543168482814
0.000243	-51.44819782062029
0.000232	-51.83193629505448
0.000231	-52.215758591785416
0.000226	-52.601424979044424
0.000224	-52.99086336965633
0.000217	-53.38222967309304
0.000211	-53.77552388935457
0.000209	-54.17074601844091
0.000208	-54.567896060352055
0.000207	-54.9650461022632
0.000204	-55.36227996647108
0.000202	-55.75959765297569
0.000201	-56.15884325230511
0.000199	-56.55808885163454
0.000198	-56.957502095557416
0.000195	-57.358759430008384
0.000193	-57.760100586756074
0.000191	-58.163369656328584
0.00019	-58.56672254819782
0.000186	-58.97384744341995
0.000182	-59.38105616093881
0.00018	-59.7883487007544
0.000177	-60.1975691533948
0.000174	-60.60871751886002
0.00017	-61.02179379715004
0.000168	-61.43679798826488
0.000166	-61.85373009220453
0.000163	-62.27066219614417
0.00016	-62.687678122380554
0.000156	-63.104777870913665
0.000154	-63.52380553227158
0.000153	-63.944761106454315
0.000151	-64.3696563285834
0.00015	-64.79639564124057
0.000148	-65.22506286672255
0.000145	-65.65381391450126
0.000144	-66.08264878457669
0.000137	-66.5116512992456
0.000135	-66.94073763621124
0.000134	-67.37175188600168
0.000131	-67.80678960603521
0.00013	-68.24375523889354
0.000129	-68.68449287510478
0.000128	-69.12908633696563
0.000127	-69.5756077116513
0.000125	-70.02405699916177
0.000121	-70.47644593461861
0.00012	-70.92891869237216
0.000117	-71.38331936295054
0.000114	-71.83973176865047
0.000113	-72.29807208717519
0.000112	-72.758256496228
0.000111	-73.21852472757753
0.000108	-73.68248113998324
0.000107	-74.14643755238893
0.000105	-74.6105616093881
0.000104	-75.0786253143336
0.000103	-75.54853310980721
0.000102	-76.01860854987427
0.000101	-76.49086336965632
0.0001	-76.9650461022632
9.8e-05	-77.44300083822297
9.7e-05	-77.92288348700754
9.6e-05	-78.40469404861693
9.5e-05	-78.88843252305114
9.4e-05	-79.37418273260687
9.3e-05	-79.86186085498743
9e-05	-80.35163453478626
8.8e-05	-80.84333612740988
8.7e-05	-81.33704945515507
8.5e-05	-81.83269069572506
8.4e-05	-82.33218776194468
8.3e-05	-82.83562447611065
8.2e-05	-83.34098910310142
8.1e-05	-83.84828164291702
8e-05	-84.35766974015088
7.9e-05	-84.87292539815591
7.6e-05	-85.39019279128249
7.5e-05	-85.90938809723386
7.4e-05	-86.43243922883487
7.1e-05	-86.95750209555742
7e-05	-87.48273260687343
6.9e-05	-88.00980720871752
6.8e-05	-88.53897736797988
6.7e-05	-89.07007544006706
6.6e-05	-89.60318524727577
6.5e-05	-90.13637887678122
6.4e-05	-90.67166806370494
6.2e-05	-91.20712489522212
6.1e-05	-91.7466051969824
6e-05	-92.2861693210394
5.9e-05	-92.82581726739312
5.8e-05	-93.36554903604359
5.7e-05	-93.91089689857502
5.6e-05	-94.46202849958088
5.4e-05	-95.01701592623638
5.3e-05	-95.57418273260687
5.2e-05	-96.13160100586757
5.1e-05	-96.69103101424979
5e-05	-97.25423302598492
4.9e-05	-97.81944677284157
4.8e-05	-98.39279128248114
4.7e-05	-98.9701592623638
4.6e-05	-99.55373009220453
4.5e-05	-100.13939647946354
4.4e-05	-100.72556580050293
4.3e-05	-101.31181894383906
4.2e-05	-101.90008382229674
4.1e-05	-102.49228834870075
4e-05	-103.09631181894385
3.9e-05	-103.70268231349539
3.8e-05	-104.31768650461022
3.7e-05	-104.93663034367141
3.6e-05	-105.56160938809724
3.5e-05	-106.18851634534786
3.4e-05	-106.82137468566638
3.3e-05	-107.46244761106455
3.2e-05	-108.10955574182732
3.1e-05	-108.76437552388936
3e-05	-109.42724224643756
2.9e-05	-110.09220452640402
2.8e-05	-110.7612740989103
2.7e-05	-111.43445096395641
2.6e-05	-112.1113998323554
2.5e-05	-112.79228834870075
2.4e-05	-113.47921207041072
2.3e-05	-114.17409891031014
2.2e-05	-114.87091366303437
2.1e-05	-115.57183570829841
2e-05	-116.28273260687342
1.9e-05	-117.00544844928751
1.8e-05	-117.73830678960603
1.7e-05	-118.4823973176865
1.6e-05	-119.23118189438391
1.5e-05	-119.98625314333613
1.4e-05	-120.75582564962279
1.3e-05	-121.53805532271585
1.2e-05	-122.33436714165968
1.1e-05	-123.14450963956412
1e-05	-123.96865046102263
9e-06	-124.80343671416597
8e-06	-125.65037720033529
7e-06	-126.51743503772003
6e-06	-127.40502933780385
5e-06	-128.30972338642079
4e-06	-129.2455155071249
3e-06	-130.20637049455155
2e-06	-131.18281642917015
1e-06	-132.18088851634533
0.0	-133.18088851634533
